Date,Div,Time,HomeTeam,AwayTeam,FTR,HTR,Referee,Season,Last5HomeOver2.5Perc,Last5AwayOver2.5Perc,HST,AST,HomeOver2.5Perc,AvgLast5AwayGoalsConceded,AwayOver2.5Perc,AvgLast5HomeGoalsScored,AvgLast5HomeGoalsConceded,AvgLast5AwayGoalsScored,MaxC>2.5,B365C<2.5,AvgHomeGoalsScored,HR,Over2.5
2023-04-08,E0,15:00,Fulham,West Ham,A,A,J Gillett,2022/2023,20.0,20.0,3,5,73.68,1.6,42.11,0.6,1.2,0.4,2.35,1.73,1.63,0,0
2023-04-23,E0,14:00,Bournemouth,West Ham,A,A,A Taylor,2022/2023,60.0,40.0,5,10,47.37,1.4,42.11,0.8,2.2,1.2,2.17,1.8,1.05,0,1
2023-04-29,E0,12:30,Crystal Palace,West Ham,H,H,C Pawson,2022/2023,40.0,60.0,6,4,42.11,2.0,42.11,1.2,1.0,1.6,2.45,1.73,1.11,0,1
2023-05-03,E0,20:00,Man City,West Ham,H,D,J Brooks,2022/2023,80.0,80.0,7,2,84.21,2.2,42.11,3.2,0.6,1.6,1.45,3.0,3.16,0,1
2023-05-14,E0,14:00,Brentford,West Ham,H,H,M Oliver,2022/2023,40.0,60.0,10,4,47.37,1.8,42.11,1.4,1.0,1.6,2.24,1.73,1.84,0,0
2023-05-28,E0,16:30,Leicester,West Ham,H,H,S Hooper,2022/2023,80.0,80.0,4,3,63.16,2.2,42.11,1.2,1.6,1.6,1.6,2.63,1.21,0,1
2023-08-12,E0,15:00,Bournemouth,West Ham,D,D,P Bankes,2023/2024,0.0,0.0,5,3,63.16,1.0,84.21,1.0,1.0,1.0,1.83,2.1,1.42,0,0
2023-08-26,E0,17:30,Brighton,West Ham,A,A,A Taylor,2023/2024,100.0,50.0,10,3,57.89,1.0,84.21,2.5,2.0,2.0,1.51,2.75,1.58,0,1
2023-09-01,E0,20:00,Luton,West Ham,A,A,P Tierney,2023/2024,100.0,66.67,1,3,68.42,1.0,84.21,1.0,2.0,2.0,1.77,2.1,1.47,0,1
2023-09-24,E0,14:00,Liverpool,West Ham,H,D,C Kavanagh,2023/2024,100.0,75.0,7,4,68.42,1.5,84.21,3.0,0.67,1.75,1.41,3.0,2.58,0,1
2023-10-22,E0,16:30,Aston Villa,West Ham,H,H,D Coote,2023/2024,100.0,80.0,7,4,78.95,2.0,84.21,4.25,0.75,1.6,1.7,2.3,2.53,0,1
2023-11-04,E0,15:00,Brentford,West Ham,H,A,T Bramall,2023/2024,80.0,100.0,4,2,68.42,2.4,84.21,2.0,1.6,1.8,1.82,2.1,1.53,0,1
2023-11-25,E0,15:00,Burnley,West Ham,A,D,S Barrott,2023/2024,60.0,100.0,5,3,57.89,2.4,84.21,0.8,2.8,1.6,2.08,1.84,1.0,0,1
2023-12-07,E0,20:15,Tottenham,West Ham,A,H,M Salisbury,2023/2024,80.0,100.0,7,5,84.21,2.4,84.21,1.4,1.8,1.6,1.58,2.4,2.0,0,1
2023-12-10,E0,14:00,Fulham,West Ham,H,H,P Tierney,2023/2024,80.0,100.0,8,5,63.16,2.8,84.21,3.2,0.8,1.4,1.88,2.04,1.63,0,1
2023-12-28,E0,20:15,Arsenal,West Ham,A,A,M Oliver,2023/2024,60.0,80.0,8,3,73.68,2.0,84.21,2.4,0.8,1.6,1.62,2.35,2.53,0,0
2024-01-21,E0,14:00,Sheffield United,West Ham,D,D,M Salisbury,2023/2024,60.0,80.0,6,5,84.21,1.8,84.21,1.2,2.0,1.6,2.14,1.87,1.0,1,1
2024-02-04,E0,14:00,Man United,West Ham,H,H,A Madley,2023/2024,100.0,80.0,5,3,68.42,2.2,84.21,2.0,1.6,1.2,1.63,2.35,1.63,0,1
2024-02-17,E0,15:00,Nott'm Forest,West Ham,H,H,T Bramall,2023/2024,80.0,60.0,8,3,52.63,2.4,84.21,1.8,1.8,0.8,1.94,2.04,1.42,0,0
2024-03-02,E0,15:00,Everton,West Ham,A,D,C Pawson,2023/2024,60.0,60.0,11,5,36.84,1.6,84.21,1.0,1.8,1.4,1.99,1.95,1.16,0,1
2024-03-30,E0,12:30,Newcastle,West Ham,H,A,R Jones,2023/2024,100.0,80.0,9,4,68.42,2.4,84.21,3.0,2.4,1.6,1.51,2.6,2.58,1,1
2024-04-06,E0,15:00,Wolves,West Ham,A,H,T Harrington,2023/2024,60.0,80.0,7,4,63.16,2.2,84.21,1.4,1.8,1.6,2.06,2.0,1.37,0,1
2024-04-21,E0,15:00,Crystal Palace,West Ham,H,H,G Scott,2023/2024,80.0,80.0,7,1,63.16,2.6,84.21,2.4,2.0,2.0,1.9,2.03,1.95,0,1
2024-05-05,E0,14:00,Chelsea,West Ham,H,H,A Madley,2023/2024,80.0,100.0,14,2,63.16,3.2,84.21,3.8,1.0,2.0,1.37,3.4,2.32,0,1
2024-05-19,E0,16:00,Man City,West Ham,H,H,J Brooks,2023/2024,80.0,100.0,12,2,57.89,3.6,84.21,3.4,0.8,1.6,1.22,4.5,2.68,0,1
2022-08-06,E0,15:00,Leeds,Wolves,H,D,R Jones,2022/2023,100.0,100.0,4,6,63.16,2.0,52.63,2.0,1.0,1.0,2.09,1.95,1.37,0,1
2022-08-20,E0,12:30,Tottenham,Wolves,H,D,S Hooper,2022/2023,50.0,50.0,4,3,57.89,1.5,52.63,2.5,0.5,0.5,1.76,2.3,1.95,0,0
2022-08-31,E0,19:30,Bournemouth,Wolves,D,D,A Taylor,2022/2023,33.33,33.33,2,4,47.37,1.0,52.63,0.67,1.0,0.33,2.31,1.66,1.05,0,0
2022-10-01,E0,17:30,West Ham,Wolves,H,H,P Tierney,2022/2023,0.0,25.0,5,4,36.84,1.25,52.63,0.75,1.25,0.25,2.33,1.66,1.37,0,0
2022-10-08,E0,15:00,Chelsea,Wolves,H,H,S Hooper,2022/2023,100.0,40.0,7,2,36.84,1.6,52.63,2.25,1.0,0.2,2.02,1.95,1.05,0,1
2022-10-18,E0,20:15,Crystal Palace,Wolves,H,A,D Coote,2022/2023,80.0,40.0,4,4,42.11,1.6,52.63,1.8,1.2,0.2,2.4,1.66,1.11,0,1
2022-10-29,E0,15:00,Brentford,Wolves,D,D,R Madley,2022/2023,40.0,40.0,3,4,47.37,1.6,52.63,1.6,1.2,0.4,2.01,1.94,1.84,0,0
2022-12-26,E0,15:00,Everton,Wolves,A,D,C Pawson,2022/2023,60.0,60.0,6,4,42.11,1.8,52.63,1.2,1.2,0.8,2.4,1.62,0.84,0,1
2023-01-04,E0,20:00,Aston Villa,Wolves,D,A,J Gillett,2022/2023,60.0,60.0,4,3,57.89,1.6,52.63,1.8,1.4,1.0,2.25,1.73,1.74,0,0
2023-01-22,E0,14:00,Man City,Wolves,H,H,D Coote,2022/2023,80.0,60.0,7,1,84.21,1.6,52.63,2.2,1.2,1.0,1.55,2.63,3.16,0,1
2023-02-11,E0,15:00,Southampton,Wolves,A,H,J Gillett,2022/2023,60.0,60.0,2,2,47.37,1.4,52.63,0.6,2.2,1.2,2.47,1.62,1.0,0,1
2023-02-24,E0,20:00,Fulham,Wolves,D,A,M Oliver,2022/2023,40.0,60.0,5,2,73.68,1.4,52.63,1.4,0.8,1.2,2.37,1.62,1.63,0,0
2023-03-01,E0,20:00,Liverpool,Wolves,H,D,P Tierney,2022/2023,40.0,40.0,6,1,52.63,1.6,52.63,1.8,0.4,0.8,1.82,2.1,2.42,0,0
2023-03-12,E0,16:30,Newcastle,Wolves,H,H,A Madley,2022/2023,20.0,60.0,8,4,36.84,1.8,52.63,0.8,0.8,0.8,2.29,1.73,1.89,0,1
2023-04-01,E0,15:00,Nott'm Forest,Wolves,D,H,C Kavanagh,2022/2023,40.0,40.0,7,1,36.84,1.4,52.63,1.2,1.2,1.0,2.56,1.53,1.42,0,0
2023-04-22,E0,15:00,Leicester,Wolves,H,D,A Madley,2022/2023,60.0,40.0,8,3,63.16,1.6,52.63,0.8,1.6,0.8,2.26,1.73,1.21,0,1
2023-04-29,E0,15:00,Brighton,Wolves,H,H,D Coote,2022/2023,60.0,60.0,8,2,52.63,2.6,52.63,2.8,0.8,0.6,1.85,2.1,1.95,0,1
2023-05-13,E0,15:00,Man United,Wolves,H,H,J Brooks,2022/2023,0.0,60.0,9,0,57.89,2.6,52.63,1.2,0.0,0.6,1.69,2.38,1.89,0,0
2023-05-28,E0,16:30,Arsenal,Wolves,H,H,A Marriner,2022/2023,100.0,60.0,8,0,89.47,3.2,52.63,3.0,1.6,0.4,1.41,3.2,2.79,0,1
2023-08-14,E0,20:00,Man United,Wolves,H,D,S Hooper,2023/2024,0.0,0.0,3,6,68.42,1.0,63.16,1.0,0.0,0.0,1.68,2.3,1.63,0,0
2023-08-26,E0,15:00,Everton,Wolves,A,D,C Pawson,2023/2024,0.0,0.0,7,2,36.84,0.5,63.16,0.0,1.0,0.5,2.12,1.91,1.16,0,0
2023-09-03,E0,14:00,Crystal Palace,Wolves,H,D,R Jones,2023/2024,50.0,33.33,11,4,63.16,1.33,63.16,1.5,1.5,1.0,2.16,1.73,1.95,0,1
2023-09-23,E0,15:00,Luton,Wolves,D,D,J Smith,2023/2024,50.0,25.0,4,3,68.42,1.25,63.16,1.0,1.5,1.0,2.2,1.73,1.47,0,0
2023-10-21,E0,15:00,Bournemouth,Wolves,A,H,P Tierney,2023/2024,40.0,40.0,4,7,63.16,1.2,63.16,0.4,1.8,1.2,2.02,1.94,1.42,1,1
2023-11-04,E0,15:00,Sheffield United,Wolves,H,D,R Jones,2023/2024,100.0,60.0,2,3,84.21,1.4,63.16,1.2,3.0,1.4,1.95,2.01,1.0,0,1
2023-11-27,E0,20:00,Fulham,Wolves,H,D,M Salisbury,2023/2024,40.0,80.0,6,6,63.16,2.0,63.16,1.4,1.2,1.6,2.18,1.7,1.63,0,1
2023-12-02,E0,15:00,Arsenal,Wolves,H,H,P Bankes,2023/2024,80.0,80.0,6,3,73.68,1.8,63.16,2.6,0.8,1.4,1.68,2.25,2.53,0,1
2023-12-17,E0,14:00,West Ham,Wolves,H,H,C Kavanagh,2023/2024,60.0,100.0,4,3,52.63,2.2,63.16,1.8,1.2,1.2,2.04,1.87,1.63,0,1
2023-12-27,E0,19:30,Brentford,Wolves,A,A,A Madley,2023/2024,80.0,100.0,4,5,68.42,2.2,63.16,1.6,2.0,1.6,2.16,1.73,1.53,0,1
2024-01-22,E0,19:45,Brighton,Wolves,D,D,C Pawson,2023/2024,40.0,80.0,4,3,57.89,1.8,63.16,1.6,1.0,1.4,1.65,2.25,1.58,0,0
2024-02-04,E0,14:00,Chelsea,Wolves,A,A,T Robinson,2023/2024,60.0,80.0,6,7,63.16,1.6,63.16,2.0,1.4,1.8,1.63,2.35,2.32,0,1
2024-02-17,E0,15:00,Tottenham,Wolves,A,A,A Taylor,2023/2024,100.0,80.0,4,7,84.21,1.4,63.16,2.2,1.4,2.0,1.42,2.88,2.0,0,1
2024-03-02,E0,15:00,Newcastle,Wolves,H,H,T Robinson,2023/2024,100.0,80.0,7,3,68.42,1.4,63.16,2.4,2.4,2.0,1.58,2.4,2.58,0,1
2024-03-30,E0,17:30,Aston Villa,Wolves,H,H,P Tierney,2023/2024,80.0,60.0,5,3,78.95,1.6,63.16,1.6,2.2,1.2,1.69,2.25,2.53,0,0
2024-04-02,E0,19:45,Burnley,Wolves,D,D,T Bramall,2023/2024,60.0,60.0,6,2,57.89,1.8,63.16,1.0,2.2,1.4,1.91,2.05,1.0,0,0
2024-04-13,E0,15:00,Nott'm Forest,Wolves,D,D,C Pawson,2023/2024,40.0,60.0,9,4,52.63,1.8,63.16,1.6,1.0,1.0,2.0,1.95,1.42,0,1
2024-05-04,E0,17:30,Man City,Wolves,H,H,C Pawson,2023/2024,80.0,60.0,12,1,57.89,2.6,63.16,3.4,0.8,0.8,1.28,4.0,2.68,0,1
2024-05-19,E0,16:00,Liverpool,Wolves,H,H,C Kavanagh,2023/2024,60.0,40.0,14,3,68.42,2.4,63.16,2.2,1.0,0.8,1.19,5.0,2.58,0,0
2024-08-17,E0,15:00,Arsenal,Wolves,H,H,J Gillett,2024/2025,0.0,0.0,6,3,0.0,2.0,0.0,2.0,0.0,0.0,1.45,3.0,2.0,0,0
