Date,Div,Time,HomeTeam,AwayTeam,FTR,HTR,Season,Last5HomeOver2.5Perc,MaxCAHA,Last5AwayOver2.5Perc,HST,Last5HomeOver2.5Count,AST,Last5AwayOver2.5Count,HomeOver2.5Perc,AwayOver2.5Perc,AvgLast5HomeGoalsConceded,AvgLast5AwayGoalsConceded,AvgLast5HomeGoalsScored,AvgLast5AwayGoalsScored,B365CD,AvgAwayGoalsConceded,AvgHomeGoalsScored,AvgC>2.5,HS,Over2.5
2024-05-03,F1,20:00,Lens,Lorient,H,D,2023/2024,20.0,1.96,60.0,6,1.0,5,3.0,41.18,64.71,0.8,2.0,1.2,0.8,5.0,2.12,1.59,1.56,18,0
2024-05-12,F1,20:00,Marseille,Lorient,H,H,2023/2024,60.0,1.91,60.0,4,3.0,3,3.0,52.94,64.71,1.2,2.4,1.8,0.6,4.2,2.12,1.82,1.58,13,1
2022-08-28,F1,16:05,Reims,Lyon,D,H,2022/2023,50.0,1.83,0.0,5,1.0,5,0.0,52.63,68.42,2.5,1.0,1.5,1.0,4.0,1.47,1.47,1.62,8,0
2022-09-07,F1,18:00,Lorient,Lyon,H,H,2022/2023,100.0,2.05,50.0,6,2.0,7,1.0,63.16,68.42,1.0,2.0,2.5,1.0,4.0,1.47,1.37,1.62,11,1
2022-09-11,F1,19:45,Monaco,Lyon,H,D,2022/2023,75.0,2.03,66.67,4,3.0,6,2.0,68.42,68.42,2.5,2.0,1.5,1.0,3.5,1.47,1.95,1.61,11,1
2022-10-02,F1,19:45,Lens,Lyon,H,D,2022/2023,60.0,1.91,50.0,6,3.0,0,2.0,68.42,68.42,1.0,1.75,2.4,0.75,3.75,1.47,2.16,1.61,21,0
2022-10-16,F1,14:00,Rennes,Lyon,H,D,2022/2023,100.0,2.06,60.0,5,5.0,5,3.0,68.42,68.42,0.8,2.0,3.2,1.0,3.75,1.47,2.26,1.59,14,1
2022-10-22,F1,16:00,Montpellier,Lyon,A,A,2022/2023,60.0,2.1,80.0,4,3.0,10,4.0,68.42,68.42,1.6,2.0,1.2,1.2,3.6,1.47,1.53,1.73,10,1
2022-11-06,F1,19:45,Marseille,Lyon,H,H,2022/2023,40.0,2.12,60.0,2,2.0,4,3.0,68.42,68.42,1.0,1.6,1.0,1.0,3.6,1.47,1.84,1.75,6,0
2022-12-28,F1,20:00,Brest,Lyon,A,A,2022/2023,60.0,1.95,60.0,5,3.0,10,3.0,52.63,68.42,1.6,1.6,1.0,1.6,3.5,1.47,1.26,1.79,17,1
2023-01-11,F1,18:00,Nantes,Lyon,D,D,2022/2023,40.0,2.1,60.0,5,2.0,6,3.0,47.37,68.42,0.8,1.4,1.6,1.6,3.6,1.47,1.05,1.72,13,0
2023-01-29,F1,16:05,Ajaccio,Lyon,A,A,2022/2023,40.0,2.16,40.0,5,2.0,2,2.0,36.84,68.42,1.6,0.8,1.0,1.6,3.5,1.47,0.53,2.09,16,0
2023-02-04,F1,18:00,Troyes,Lyon,A,A,2022/2023,20.0,2.11,40.0,2,1.0,6,2.0,42.11,68.42,1.4,0.8,0.6,1.8,4.2,1.47,1.0,1.7,8,1
2023-02-17,F1,20:00,Auxerre,Lyon,H,A,2022/2023,60.0,1.93,60.0,3,3.0,4,3.0,42.11,68.42,2.2,1.0,0.8,2.0,3.6,1.47,0.95,1.92,8,1
2023-02-25,F1,16:00,Angers,Lyon,A,A,2022/2023,80.0,2.11,60.0,2,4.0,5,3.0,73.68,68.42,2.0,0.8,1.0,1.8,3.8,1.47,1.05,1.94,11,1
2023-03-10,F1,20:00,Lille,Lyon,D,D,2022/2023,60.0,1.88,80.0,6,3.0,5,4.0,68.42,68.42,1.0,1.4,2.4,2.4,3.8,1.47,2.11,1.65,8,1
2023-04-02,F1,19:45,Paris SG,Lyon,A,D,2022/2023,60.0,2.06,80.0,5,3.0,3,4.0,63.16,68.42,1.8,1.4,2.0,2.2,5.0,1.47,2.37,1.43,16,0
2023-04-14,F1,20:00,Toulouse,Lyon,A,D,2022/2023,60.0,2.1,80.0,6,3.0,3,4.0,47.37,68.42,1.8,1.4,1.2,2.0,3.8,1.47,1.42,1.64,13,1
2023-04-28,F1,20:00,Strasbourg,Lyon,A,A,2022/2023,60.0,1.98,80.0,3,3.0,4,4.0,52.63,68.42,1.0,1.2,1.6,2.2,3.5,1.47,1.32,1.96,11,1
2023-05-14,F1,12:00,Clermont,Lyon,H,D,2022/2023,80.0,1.98,80.0,6,4.0,4,4.0,47.37,68.42,1.4,1.4,1.4,1.8,3.75,1.47,1.05,1.66,9,1
2023-06-03,F1,20:00,Nice,Lyon,H,H,2022/2023,60.0,2.08,80.0,6,3.0,7,4.0,36.84,68.42,1.2,1.4,1.2,1.4,4.2,1.47,1.26,1.35,16,1
2023-08-13,F1,19:45,Strasbourg,Lyon,H,D,2023/2024,100.0,2.08,100.0,2,1.0,7,1.0,64.71,58.82,1.0,2.0,2.0,1.0,3.6,1.53,1.29,1.68,8,1
2023-08-27,F1,19:45,Nice,Lyon,D,D,2023/2024,0.0,1.91,50.0,4,0.0,1,1.0,35.29,58.82,0.5,1.0,0.5,0.5,3.6,1.53,1.24,1.68,21,0
2023-09-23,F1,20:00,Brest,Lyon,H,D,2023/2024,33.33,1.98,33.33,11,1.0,3,1.0,29.41,58.82,0.67,1.0,1.33,0.33,3.3,1.53,1.47,1.83,27,0
2023-10-01,F1,12:00,Reims,Lyon,H,H,2023/2024,33.33,2.02,25.0,3,1.0,6,1.0,47.06,58.82,0.67,1.25,1.67,0.25,3.8,1.53,1.12,1.67,8,0
2023-11-12,F1,16:05,Rennes,Lyon,A,D,2023/2024,60.0,2.04,20.0,2,3.0,5,1.0,70.59,58.82,1.6,1.0,1.4,0.4,4.0,1.53,2.0,1.74,8,0
2023-12-02,F1,16:00,Lens,Lyon,H,D,2023/2024,60.0,2.02,20.0,7,3.0,7,1.0,41.18,58.82,0.8,1.2,2.2,0.6,3.8,1.53,1.59,1.84,10,1
2023-12-06,F1,20:00,Marseille,Lyon,H,H,2023/2024,40.0,2.04,40.0,5,2.0,1,2.0,52.94,58.82,0.0,1.8,1.6,0.6,3.6,1.53,1.82,1.73,12,1
2023-12-15,F1,20:00,Monaco,Lyon,A,D,2023/2024,40.0,1.96,40.0,4,2.0,2,2.0,52.94,58.82,0.8,1.6,1.8,0.8,4.0,1.53,1.76,1.58,19,0
2024-01-14,F1,16:05,Le Havre,Lyon,H,H,2023/2024,40.0,2.15,60.0,7,2.0,2,3.0,47.06,58.82,0.8,1.8,1.2,1.0,3.1,1.53,1.06,2.25,14,1
2024-02-11,F1,16:05,Montpellier,Lyon,A,H,2023/2024,20.0,1.94,80.0,8,1.0,5,4.0,47.06,58.82,0.8,2.0,0.6,1.2,3.3,1.53,1.18,1.99,15,1
2024-02-23,F1,20:00,Metz,Lyon,A,D,2023/2024,40.0,2.05,80.0,4,2.0,5,4.0,52.94,58.82,1.4,1.6,0.4,1.2,3.5,1.53,1.0,2.05,15,1
2024-03-09,F1,16:00,Lorient,Lyon,A,D,2023/2024,40.0,1.92,60.0,0,2.0,6,3.0,64.71,58.82,1.6,1.0,1.2,1.6,3.4,1.53,1.53,1.97,9,0
2024-03-15,F1,20:00,Toulouse,Lyon,A,A,2023/2024,80.0,1.92,80.0,5,4.0,6,4.0,64.71,58.82,1.8,1.4,1.6,2.0,3.25,1.53,1.24,1.98,13,1
2024-04-07,F1,19:45,Nantes,Lyon,A,H,2023/2024,40.0,1.93,80.0,6,2.0,10,4.0,47.06,58.82,2.2,1.0,0.4,2.4,3.3,1.53,1.0,2.09,14,1
2024-04-21,F1,20:00,Paris SG,Lyon,H,H,2023/2024,60.0,1.96,80.0,6,3.0,6,4.0,82.35,58.82,1.2,1.6,2.2,2.2,4.75,1.53,2.47,1.46,14,1
2024-05-06,F1,20:00,Lille,Lyon,A,H,2023/2024,80.0,2.12,80.0,5,4.0,7,4.0,52.94,58.82,1.6,2.0,2.2,2.6,3.75,1.53,2.0,1.6,8,1
2024-05-12,F1,20:00,Clermont,Lyon,A,D,2023/2024,60.0,2.07,80.0,5,3.0,2,4.0,41.18,58.82,1.4,2.0,1.4,2.4,4.2,1.53,0.82,1.41,18,0
2024-08-18,F1,19:45,Rennes,Lyon,H,H,2024/2025,100.0,1.91,100.0,8,1.0,2,1.0,66.67,66.67,0.0,3.0,3.0,0.0,3.4,1.33,2.33,1.89,22,1
2024-09-15,F1,19:45,Lens,Lyon,D,D,2024/2025,0.0,1.88,50.0,5,0.0,3,1.0,0.0,66.67,0.0,1.5,1.0,0.0,3.9,1.33,0.67,1.55,12,0
2024-09-29,F1,14:00,Toulouse,Lyon,A,D,2024/2025,50.0,1.85,66.67,4,2.0,1,2.0,50.0,66.67,1.25,1.33,1.0,0.67,3.5,1.33,1.0,1.69,10,1
2022-08-14,F1,19:45,Brest,Marseille,D,A,2022/2023,0.0,2.07,0.0,5,0.0,2,0.0,52.63,52.63,1.0,1.0,1.0,1.0,3.75,0.84,1.26,1.76,17,0
2022-08-28,F1,14:00,Nice,Marseille,A,A,2022/2023,50.0,1.89,50.0,2,1.0,4,1.0,36.84,52.63,2.0,0.5,0.5,2.0,3.6,0.84,1.26,1.87,16,1
2022-09-03,F1,16:00,Auxerre,Marseille,A,A,2022/2023,33.33,2.16,33.33,2,1.0,7,1.0,42.11,52.63,1.33,0.33,1.0,2.0,3.75,0.84,0.95,1.78,8,0
2022-09-30,F1,20:00,Angers,Marseille,A,A,2022/2023,80.0,2.12,50.0,5,4.0,7,2.0,73.68,52.63,2.2,0.25,1.0,2.25,3.8,0.84,1.05,1.79,16,1
2022-10-16,F1,19:45,Paris SG,Marseille,H,H,2022/2023,40.0,2.18,40.0,8,2.0,7,2.0,63.16,52.63,0.8,0.4,2.0,1.8,5.0,0.84,2.37,1.5,23,0
2022-10-29,F1,20:00,Strasbourg,Marseille,D,A,2022/2023,60.0,1.94,60.0,5,3.0,5,3.0,52.63,52.63,1.8,0.6,0.8,2.0,3.5,0.84,1.32,1.93,12,1
2022-11-13,F1,19:45,Monaco,Marseille,A,D,2022/2023,60.0,1.88,60.0,6,3.0,3,3.0,68.42,52.63,1.2,1.0,2.2,2.0,3.6,0.84,1.95,1.7,11,1
2023-01-02,F1,18:00,Montpellier,Marseille,A,D,2022/2023,60.0,2.14,80.0,1,3.0,9,4.0,68.42,52.63,1.6,1.2,1.0,2.0,4.2,0.84,1.53,1.72,8,1
2023-01-11,F1,20:00,Troyes,Marseille,A,A,2022/2023,20.0,1.89,60.0,1,1.0,4,3.0,42.11,52.63,1.2,1.2,0.8,1.8,4.0,0.84,1.0,1.79,5,0
2023-02-01,F1,18:00,Nantes,Marseille,A,D,2022/2023,20.0,2.02,60.0,2,1.0,4,3.0,47.37,52.63,1.0,1.0,0.8,2.2,3.8,0.84,1.05,1.96,12,0
2023-02-11,F1,20:00,Clermont,Marseille,A,A,2022/2023,20.0,1.94,40.0,4,1.0,5,2.0,47.37,52.63,1.4,0.6,0.4,2.2,3.5,0.84,1.05,2.04,9,0
2023-02-19,F1,19:45,Toulouse,Marseille,A,H,2022/2023,60.0,2.06,40.0,6,3.0,7,2.0,47.37,52.63,1.2,0.6,2.4,2.2,3.6,0.84,1.42,1.71,15,1
2023-03-05,F1,19:45,Rennes,Marseille,A,D,2022/2023,40.0,2.13,20.0,2,2.0,4,1.0,68.42,52.63,0.8,0.4,1.4,2.0,3.4,0.84,2.26,1.98,13,0
2023-03-19,F1,19:45,Reims,Marseille,A,A,2022/2023,80.0,2.11,40.0,6,4.0,5,2.0,52.63,52.63,0.8,0.6,2.6,2.0,3.4,0.84,1.47,1.83,19,1
2023-04-09,F1,19:45,Lorient,Marseille,D,D,2022/2023,20.0,2.0,40.0,5,1.0,2,2.0,63.16,52.63,0.2,0.6,1.0,1.6,4.33,0.84,1.37,1.66,9,0
2023-04-23,F1,19:45,Lyon,Marseille,A,A,2022/2023,60.0,2.03,60.0,2,3.0,7,3.0,57.89,52.63,1.0,0.8,1.4,1.6,3.3,0.84,1.84,1.79,7,1
2023-05-06,F1,20:00,Lens,Marseille,H,H,2022/2023,80.0,1.85,60.0,3,4.0,3,3.0,68.42,52.63,0.6,0.8,2.2,1.2,3.5,0.84,2.16,1.87,9,1
2023-05-20,F1,20:00,Lille,Marseille,H,A,2022/2023,100.0,1.95,80.0,3,5.0,3,4.0,68.42,52.63,1.2,1.2,2.6,1.2,3.6,0.84,2.11,1.78,12,1
2023-06-03,F1,20:00,Ajaccio,Marseille,H,D,2022/2023,40.0,2.1,60.0,1,2.0,5,3.0,36.84,52.63,1.6,1.2,0.2,0.8,4.5,0.84,0.53,1.74,3,0
2023-08-18,F1,20:00,Metz,Marseille,D,A,2023/2024,100.0,2.0,100.0,5,1.0,5,1.0,52.94,47.06,2.0,2.0,2.0,2.0,4.0,1.65,1.0,1.74,10,1
2023-09-01,F1,20:00,Nantes,Marseille,D,D,2023/2024,66.67,2.05,50.0,2,2.0,9,1.0,47.06,47.06,2.0,1.5,1.67,1.5,4.33,1.65,1.0,1.68,10,0
2023-09-24,F1,19:45,Paris SG,Marseille,H,H,2023/2024,75.0,2.13,66.67,5,3.0,0,2.0,82.35,47.06,1.0,2.33,2.25,1.0,4.5,1.65,2.47,1.55,15,1
2023-09-30,F1,20:00,Monaco,Marseille,H,D,2023/2024,75.0,2.15,75.0,7,3.0,4,3.0,52.94,47.06,0.75,2.5,2.25,1.25,3.8,1.65,1.76,1.55,10,1
2023-10-21,F1,20:00,Nice,Marseille,H,D,2023/2024,0.0,1.94,60.0,2,0.0,1,3.0,35.29,47.06,0.2,2.2,0.8,1.0,3.3,1.65,1.24,2.06,10,0
2023-11-12,F1,19:45,Lens,Marseille,H,D,2023/2024,40.0,1.94,40.0,3,2.0,2,2.0,41.18,47.06,0.6,2.0,1.6,0.6,3.4,1.65,1.59,1.91,14,0
2023-11-25,F1,20:00,Strasbourg,Marseille,D,D,2023/2024,40.0,1.98,40.0,7,2.0,3,2.0,64.71,47.06,1.2,2.0,0.8,0.6,3.6,1.65,1.29,1.97,15,0
2023-12-10,F1,19:45,Lorient,Marseille,A,A,2023/2024,80.0,2.0,40.0,9,4.0,8,2.0,64.71,47.06,2.2,1.6,1.2,1.4,3.75,1.65,1.53,1.99,15,1
2023-12-20,F1,20:00,Montpellier,Marseille,D,H,2023/2024,20.0,2.0,20.0,6,1.0,4,1.0,47.06,47.06,1.0,1.2,0.6,1.2,3.6,1.65,1.18,1.88,12,0
2024-02-04,F1,19:45,Lyon,Marseille,H,H,2023/2024,40.0,1.89,20.0,7,2.0,1,1.0,58.82,47.06,1.0,1.2,1.4,1.2,3.4,1.65,1.47,1.98,12,0
2024-02-18,F1,19:45,Brest,Marseille,H,D,2023/2024,20.0,1.85,20.0,5,1.0,2,1.0,29.41,47.06,0.2,1.2,1.6,1.2,3.1,1.65,1.47,2.02,15,0
2024-03-02,F1,20:00,Clermont,Marseille,A,A,2023/2024,40.0,2.18,40.0,2,2.0,11,2.0,41.18,47.06,2.0,1.2,0.8,2.0,4.2,1.65,0.82,1.66,7,1
2024-03-17,F1,16:05,Rennes,Marseille,H,H,2023/2024,60.0,1.98,20.0,4,3.0,1,1.0,70.59,47.06,0.8,1.2,2.0,1.2,3.4,1.65,2.0,1.77,7,0
2024-04-05,F1,20:00,Lille,Marseille,H,D,2023/2024,100.0,2.02,40.0,6,5.0,4,2.0,52.94,47.06,0.8,1.6,2.8,1.2,3.5,1.65,2.0,1.97,14,1
2024-04-21,F1,18:00,Toulouse,Marseille,D,D,2023/2024,80.0,2.0,60.0,3,4.0,3,3.0,64.71,47.06,1.4,1.8,1.8,1.6,3.25,1.65,1.24,2.0,10,1
2024-05-15,F1,20:00,Reims,Marseille,H,H,2023/2024,40.0,1.91,60.0,3,2.0,3,3.0,47.06,47.06,0.8,1.8,0.8,1.6,3.75,1.65,1.12,1.63,10,0
2024-05-19,F1,20:00,Le Havre,Marseille,A,D,2023/2024,40.0,2.03,60.0,6,2.0,7,3.0,47.06,47.06,1.4,1.8,0.8,1.0,3.7,1.65,1.06,1.72,13,1
2024-08-17,F1,16:00,Brest,Marseille,A,A,2024/2025,100.0,2.08,100.0,5,1.0,5,1.0,66.67,75.0,5.0,1.0,1.0,5.0,3.2,1.25,2.33,2.0,7,1
2024-08-31,F1,20:00,Toulouse,Marseille,A,A,2024/2025,50.0,2.0,100.0,2,1.0,5,2.0,50.0,75.0,1.5,1.0,0.5,4.0,3.7,1.25,1.0,1.73,4,1
2024-09-22,F1,19:45,Lyon,Marseille,A,D,2024/2025,66.67,2.17,100.0,9,2.0,5,3.0,66.67,75.0,2.67,1.33,2.0,3.67,3.75,1.25,2.0,1.62,18,1
2024-09-29,F1,19:45,Strasbourg,Marseille,H,H,2024/2025,33.33,1.97,75.0,6,1.0,3,3.0,33.33,75.0,0.67,1.25,1.67,2.75,3.75,1.25,1.67,1.63,14,0
2023-08-13,F1,16:05,Rennes,Metz,H,D,2023/2024,100.0,2.15,100.0,14,1.0,3,1.0,70.59,52.94,1.0,5.0,5.0,1.0,4.2,1.82,2.0,1.71,29,1
2023-08-27,F1,14:00,Clermont,Metz,A,D,2023/2024,50.0,2.0,50.0,4,1.0,5,1.0,41.18,52.94,2.5,2.5,1.0,1.0,3.6,1.82,0.82,1.94,16,0
2023-09-16,F1,20:00,Lens,Metz,A,A,2023/2024,0.0,2.2,33.33,10,0.0,2,1.0,41.18,52.94,1.0,1.67,0.5,1.0,4.33,1.82,1.59,1.68,31,0
2023-10-01,F1,14:00,Toulouse,Metz,H,H,2023/2024,66.67,2.06,50.0,10,2.0,3,2.0,64.71,52.94,1.0,2.0,2.0,0.75,3.6,1.82,1.24,1.96,15,1
2023-10-22,F1,16:05,Monaco,Metz,H,D,2023/2024,80.0,2.09,60.0,13,4.0,4,3.0,52.94,52.94,0.8,2.0,2.2,0.8,5.5,1.82,1.76,1.41,27,1
2023-11-05,F1,12:00,Lyon,Metz,D,D,2023/2024,60.0,1.88,40.0,4,3.0,5,2.0,58.82,52.94,2.0,1.2,1.2,0.8,3.8,1.82,1.47,1.81,15,0
2023-11-26,F1,14:00,Lorient,Metz,A,H,2023/2024,80.0,1.88,60.0,5,4.0,5,3.0,64.71,52.94,1.8,1.6,1.2,1.2,3.4,1.82,1.53,2.25,11,1
2023-12-03,F1,16:05,Lille,Metz,H,H,2023/2024,20.0,1.98,60.0,6,1.0,4,3.0,52.94,52.94,0.6,2.0,1.4,1.0,4.5,1.82,2.0,1.79,16,0
2023-12-20,F1,20:00,Paris SG,Metz,H,D,2023/2024,100.0,2.05,60.0,5,5.0,1,3.0,82.35,52.94,0.8,2.0,3.2,1.2,8.0,1.82,2.47,1.39,13,1
2024-01-27,F1,16:00,Nice,Metz,H,D,2023/2024,20.0,2.15,40.0,9,1.0,1,2.0,35.29,52.94,0.2,1.8,1.6,1.0,4.2,1.82,1.24,2.29,15,0
2024-02-09,F1,20:00,Marseille,Metz,D,D,2023/2024,60.0,1.92,40.0,6,3.0,3,2.0,52.94,52.94,1.0,1.8,1.8,1.0,4.75,1.82,1.82,1.9,18,0
2024-02-18,F1,14:00,Montpellier,Metz,H,H,2023/2024,40.0,2.12,40.0,7,2.0,4,2.0,47.06,52.94,0.6,2.0,1.0,0.4,4.0,1.82,1.18,2.1,21,1
2024-03-03,F1,14:00,Nantes,Metz,A,D,2023/2024,20.0,2.04,40.0,2,1.0,4,2.0,47.06,52.94,1.8,1.6,0.2,0.8,3.4,1.82,1.0,2.47,9,0
2024-03-17,F1,14:00,Reims,Metz,H,D,2023/2024,40.0,1.93,40.0,7,2.0,4,2.0,47.06,52.94,1.2,1.4,1.0,0.8,3.75,1.82,1.12,1.94,17,1
2024-04-07,F1,12:00,Brest,Metz,H,H,2023/2024,20.0,2.08,60.0,10,1.0,6,3.0,29.41,52.94,0.8,2.0,1.4,1.4,4.2,1.82,1.47,2.1,24,1
2024-04-21,F1,14:00,Le Havre,Metz,A,D,2023/2024,20.0,2.04,60.0,4,1.0,2,3.0,47.06,52.94,1.2,1.8,0.4,1.4,3.1,1.82,1.06,2.49,16,0
2024-05-12,F1,20:00,Strasbourg,Metz,H,D,2023/2024,60.0,2.07,60.0,2,3.0,2,3.0,64.71,52.94,1.2,1.6,1.6,1.6,3.6,1.82,1.29,1.87,10,1
2022-08-06,F1,16:00,Strasbourg,Monaco,A,A,2022/2023,100.0,1.9,100.0,7,1.0,11,1.0,52.63,57.89,2.0,1.0,1.0,2.0,3.2,1.32,1.32,2.12,11,1
2022-08-28,F1,19:45,Paris SG,Monaco,D,A,2022/2023,50.0,2.05,50.0,5,1.0,3,1.0,63.16,57.89,1.5,1.0,3.0,1.5,6.5,1.32,2.37,1.26,18,0
2022-09-04,F1,19:45,Nice,Monaco,A,D,2022/2023,33.33,2.17,33.33,5,1.0,2,1.0,36.84,57.89,1.67,0.67,0.33,1.33,3.4,1.32,1.26,1.85,12,0
2022-09-18,F1,12:00,Reims,Monaco,A,D,2022/2023,50.0,2.0,50.0,2,2.0,11,2.0,52.63,57.89,2.25,0.5,1.0,1.75,3.6,1.32,1.47,1.74,9,1
2022-10-09,F1,12:00,Montpellier,Monaco,A,A,2022/2023,60.0,2.07,40.0,1,3.0,7,2.0,68.42,57.89,1.6,0.4,1.2,1.8,4.2,1.32,1.53,1.54,11,0
2022-10-23,F1,19:45,Lille,Monaco,H,D,2022/2023,80.0,2.17,40.0,7,4.0,6,2.0,68.42,57.89,2.6,1.0,1.8,2.0,3.75,1.32,2.11,1.67,20,1
2022-11-06,F1,14:00,Toulouse,Monaco,A,D,2022/2023,60.0,1.97,40.0,5,3.0,10,2.0,47.37,57.89,1.6,0.8,2.0,2.2,3.8,1.32,1.42,1.57,13,0
2022-12-28,F1,16:00,Auxerre,Monaco,A,D,2022/2023,40.0,2.25,60.0,6,2.0,3,3.0,42.11,57.89,1.6,1.2,1.2,2.6,4.0,1.32,0.95,1.65,11,1
2023-01-11,F1,20:00,Lorient,Monaco,D,D,2022/2023,60.0,2.06,60.0,6,3.0,4,3.0,63.16,57.89,1.6,1.6,0.8,2.4,3.8,1.32,1.37,1.65,8,1
2023-01-28,F1,20:00,Marseille,Monaco,D,A,2022/2023,40.0,1.9,60.0,6,2.0,4,3.0,68.42,57.89,0.8,1.8,2.2,2.2,3.75,1.32,1.84,1.69,22,0
2023-02-05,F1,12:00,Clermont,Monaco,A,A,2022/2023,20.0,1.87,40.0,3,1.0,5,2.0,47.37,57.89,1.2,1.0,0.6,2.0,3.75,1.32,1.05,1.93,8,0
2023-02-19,F1,14:00,Brest,Monaco,A,A,2022/2023,60.0,2.15,60.0,3,3.0,3,3.0,52.63,57.89,1.4,1.2,1.6,2.0,3.6,1.32,1.26,1.79,13,1
2023-03-05,F1,12:00,Troyes,Monaco,D,H,2022/2023,40.0,2.04,60.0,6,2.0,4,3.0,42.11,57.89,1.8,1.2,0.8,1.8,4.75,1.32,1.0,1.58,13,1
2023-03-19,F1,12:00,Ajaccio,Monaco,A,A,2022/2023,20.0,2.12,40.0,1,1.0,4,2.0,36.84,57.89,1.6,0.8,0.4,1.8,3.6,1.32,0.53,2.11,10,0
2023-04-09,F1,16:05,Nantes,Monaco,D,A,2022/2023,60.0,2.0,60.0,2,3.0,10,3.0,47.37,57.89,1.6,1.0,1.0,2.0,3.75,1.32,1.05,1.67,9,1
2023-04-22,F1,20:00,Lens,Monaco,H,H,2022/2023,80.0,2.13,80.0,8,4.0,4,4.0,68.42,57.89,0.6,1.6,2.4,1.6,3.6,1.32,2.16,1.68,21,1
2023-05-07,F1,12:00,Angers,Monaco,A,A,2022/2023,40.0,2.09,80.0,3,2.0,6,4.0,73.68,57.89,1.4,1.6,0.8,1.6,4.0,1.32,1.05,1.64,10,1
2023-05-19,F1,20:00,Lyon,Monaco,H,D,2022/2023,80.0,1.84,80.0,11,4.0,9,4.0,57.89,57.89,1.8,1.8,2.6,1.4,4.0,1.32,1.84,1.47,22,1
2023-05-27,F1,20:00,Rennes,Monaco,H,D,2022/2023,60.0,1.99,80.0,6,3.0,3,4.0,68.42,57.89,0.6,2.2,2.6,1.0,3.8,1.32,2.26,1.57,12,0
2023-08-13,F1,14:00,Clermont,Monaco,A,A,2023/2024,100.0,2.12,100.0,7,1.0,8,1.0,41.18,70.59,4.0,2.0,2.0,4.0,3.4,1.65,0.82,1.8,15,1
2023-08-25,F1,20:00,Nantes,Monaco,D,H,2023/2024,100.0,2.16,100.0,3,2.0,10,2.0,47.06,70.59,2.5,2.5,2.0,3.5,3.8,1.65,1.0,1.64,3,1
2023-09-17,F1,12:00,Lorient,Monaco,D,D,2023/2024,66.67,1.96,100.0,3,2.0,7,3.0,64.71,70.59,1.33,2.33,2.33,3.0,4.0,1.65,1.53,1.61,10,1
2023-10-07,F1,20:00,Reims,Monaco,A,A,2023/2024,50.0,1.98,100.0,4,2.0,4,4.0,47.06,70.59,1.25,2.0,1.5,3.0,3.75,1.65,1.12,1.52,11,1
2023-10-29,F1,14:00,Lille,Monaco,H,H,2023/2024,20.0,1.84,80.0,5,1.0,6,4.0,52.94,70.59,0.4,2.0,1.4,2.4,3.6,1.65,2.0,1.61,7,0
2023-11-11,F1,20:00,Le Havre,Monaco,D,D,2023/2024,40.0,1.98,60.0,5,2.0,4,3.0,47.06,70.59,0.6,1.6,1.0,1.6,4.0,1.65,1.06,1.73,9,0
2023-11-24,F1,20:00,Paris SG,Monaco,H,H,2023/2024,100.0,1.94,60.0,11,5.0,7,3.0,82.35,70.59,1.0,2.0,3.4,1.4,5.0,1.65,2.47,1.34,16,1
2023-12-09,F1,16:00,Rennes,Monaco,A,D,2023/2024,60.0,1.91,60.0,5,3.0,5,3.0,70.59,70.59,1.6,1.8,1.2,1.4,3.6,1.65,2.0,1.65,15,1
2023-12-20,F1,20:00,Toulouse,Monaco,A,A,2023/2024,40.0,1.93,60.0,5,2.0,4,3.0,64.71,70.59,1.2,1.8,0.8,1.2,4.0,1.65,1.24,1.6,20,1
2024-01-27,F1,20:00,Marseille,Monaco,D,A,2023/2024,60.0,1.88,80.0,9,3.0,5,4.0,52.94,70.59,0.8,1.8,2.0,1.6,3.6,1.65,1.82,1.71,22,1
2024-02-11,F1,19:45,Nice,Monaco,A,D,2023/2024,40.0,1.89,100.0,5,2.0,5,5.0,35.29,70.59,0.8,2.2,1.6,2.2,3.25,1.65,1.24,2.19,15,1
2024-02-25,F1,12:00,Lens,Monaco,A,A,2023/2024,60.0,1.98,100.0,10,3.0,9,5.0,41.18,70.59,1.6,1.6,2.0,2.4,3.6,1.65,1.59,1.76,20,1
2024-03-10,F1,14:00,Strasbourg,Monaco,A,D,2023/2024,80.0,2.12,80.0,1,4.0,6,4.0,64.71,70.59,2.0,1.4,0.8,2.2,3.75,1.65,1.29,1.6,8,0
2024-03-30,F1,16:00,Metz,Monaco,A,A,2023/2024,60.0,2.16,80.0,7,3.0,7,4.0,52.94,70.59,2.0,1.6,1.0,2.8,4.33,1.65,1.0,1.66,13,1
2024-04-21,F1,16:05,Brest,Monaco,A,A,2023/2024,20.0,2.02,60.0,2,1.0,3,3.0,29.41,70.59,1.2,1.2,1.4,2.8,3.5,1.65,1.47,1.76,12,0
2024-04-28,F1,18:00,Lyon,Monaco,H,H,2023/2024,60.0,1.95,60.0,4,3.0,5,3.0,58.82,70.59,1.8,1.4,1.8,2.6,4.0,1.65,1.47,1.35,15,1
2024-05-12,F1,20:00,Montpellier,Monaco,A,D,2023/2024,40.0,1.91,40.0,3,2.0,9,2.0,47.06,70.59,2.2,1.0,1.4,2.4,4.33,1.65,1.18,1.29,14,0
