Date,Div,Time,HomeTeam,AwayTeam,FTR,HTR,Season,Last5AwayOver2.5Perc,MaxAHH,Last5HomeOver2.5Perc,HST,Last5AwayOver2.5Count,Last5HomeOver2.5Count,AST,HomeOver2.5Perc,AwayOver2.5Perc,AvgLast5AwayGoalsConceded,AvgLast5HomeGoalsScored,AvgLast5AwayGoalsScored,AvgLast5HomeGoalsConceded,MaxC>2.5,AS,AvgAwayGoalsScored,AvgHomeGoalsScored,Over2.5
2024-01-28,I1,19:45,Fiorentina,Inter,A,A,2023/2024,40.0,2.0,40.0,4,2.0,2.0,4,68.42,57.89,0.4,1.4,2.4,0.6,2.26,8,2.37,1.95,0
2024-02-10,I1,17:00,Roma,Inter,A,H,2023/2024,40.0,2.02,60.0,3,2.0,3.0,6,52.63,57.89,0.8,2.2,2.6,1.2,2.11,10,2.37,2.0,1
2024-02-25,I1,17:00,Lecce,Inter,A,A,2023/2024,60.0,1.93,80.0,2,3.0,4.0,7,36.84,57.89,0.8,1.2,3.0,2.2,1.97,11,2.37,0.89,1
2024-03-09,I1,17:00,Bologna,Inter,A,A,2023/2024,60.0,2.03,40.0,3,3.0,2.0,4,36.84,57.89,0.6,2.4,3.0,0.6,2.37,5,2.37,1.74,0
2024-04-08,I1,19:45,Udinese,Inter,A,H,2023/2024,60.0,2.13,20.0,1,3.0,1.0,6,47.37,57.89,0.6,0.6,2.4,1.2,1.78,23,2.37,1.11,1
2024-04-22,I1,19:45,Milan,Inter,A,A,2023/2024,80.0,1.93,40.0,6,4.0,2.0,3,52.63,57.89,0.8,1.4,2.6,0.6,1.9,11,2.37,2.0,1
2024-05-04,I1,19:45,Sassuolo,Inter,H,H,2023/2024,60.0,1.87,40.0,2,3.0,2.0,1,47.37,57.89,0.6,1.2,1.8,1.4,1.56,14,2.37,1.21,0
2024-05-10,I1,19:45,Frosinone,Inter,A,A,2023/2024,60.0,1.94,60.0,8,3.0,3.0,5,73.68,57.89,0.6,1.2,2.0,1.8,1.78,14,2.37,1.47,1
2024-05-26,I1,19:45,Verona,Inter,D,D,2023/2024,80.0,1.98,80.0,8,4.0,4.0,11,57.89,57.89,1.0,1.4,2.2,1.4,1.53,15,2.37,1.21,1
2024-08-17,I1,17:30,Genoa,Inter,D,D,2024/2025,100.0,1.99,100.0,6,1.0,1.0,9,50.0,66.67,2.0,2.0,2.0,2.0,1.92,14,2.0,0.75,1
2024-09-15,I1,19:45,Monza,Inter,D,D,2024/2025,50.0,2.0,0.0,2,1.0,0.0,2,33.33,66.67,1.5,0.5,1.5,1.0,1.85,16,2.0,0.67,0
2024-09-28,I1,14:00,Udinese,Inter,A,A,2024/2025,66.67,2.12,66.67,3,2.0,2.0,7,66.67,66.67,1.67,1.67,2.0,1.33,1.79,16,2.0,1.67,1
2022-08-22,I1,19:45,Sampdoria,Juventus,D,D,2022/2023,0.0,1.88,0.0,1,0.0,0.0,4,31.58,21.05,0.0,0.0,0.0,1.0,2.03,10,0.95,0.63,0
2022-09-03,I1,14:00,Fiorentina,Juventus,D,D,2022/2023,0.0,1.85,33.33,5,0.0,1.0,1,47.37,21.05,0.5,1.33,0.5,1.0,2.26,4,0.95,1.58,0
2022-09-18,I1,14:00,Monza,Juventus,H,D,2022/2023,0.0,2.08,50.0,4,0.0,2.0,2,42.11,21.05,0.67,0.75,0.33,1.5,2.01,10,0.95,1.32,0
2022-10-08,I1,17:00,Milan,Juventus,H,H,2022/2023,0.0,1.86,60.0,3,0.0,3.0,3,52.63,21.05,1.0,2.4,0.25,1.2,2.3,10,0.95,2.16,0
2022-10-15,I1,17:00,Torino,Juventus,A,D,2022/2023,0.0,1.8,0.0,2,0.0,0.0,8,21.05,21.05,0.8,0.4,0.4,0.6,2.74,14,0.95,0.79,0
2022-10-29,I1,17:00,Lecce,Juventus,A,D,2022/2023,0.0,2.02,0.0,0,0.0,0.0,5,36.84,21.05,0.8,0.8,0.6,1.0,2.35,13,0.95,0.95,0
2022-11-10,I1,17:30,Verona,Juventus,A,D,2022/2023,0.0,2.03,80.0,2,0.0,4.0,3,52.63,21.05,0.6,1.0,0.6,1.8,2.0,11,0.95,1.05,0
2023-01-04,I1,17:30,Cremonese,Juventus,A,D,2022/2023,0.0,2.02,20.0,3,0.0,1.0,8,42.11,21.05,0.4,0.2,0.8,1.2,2.17,19,0.95,0.79,0
2023-01-13,I1,19:45,Napoli,Juventus,H,H,2022/2023,20.0,1.99,80.0,10,1.0,4.0,2,52.63,21.05,1.0,3.4,1.0,1.0,2.22,11,0.95,2.11,1
2023-02-07,I1,19:45,Salernitana,Juventus,A,A,2022/2023,40.0,2.08,60.0,1,2.0,3.0,5,63.16,21.05,1.0,0.8,1.4,2.0,2.02,17,0.95,1.58,1
2023-02-19,I1,17:00,Spezia,Juventus,A,A,2022/2023,40.0,2.12,40.0,7,2.0,2.0,3,52.63,21.05,1.0,0.4,1.6,1.8,2.15,15,0.95,0.95,0
2023-03-05,I1,19:45,Roma,Juventus,H,D,2022/2023,40.0,1.92,0.0,2,2.0,0.0,5,36.84,21.05,1.2,1.4,1.4,0.0,3.01,14,0.95,1.47,0
2023-03-19,I1,19:45,Inter,Juventus,A,A,2022/2023,40.0,2.0,20.0,3,2.0,1.0,3,47.37,21.05,1.2,1.2,1.4,0.6,2.38,7,0.95,1.95,0
2023-04-08,I1,19:45,Lazio,Juventus,H,D,2022/2023,40.0,1.95,20.0,4,2.0,1.0,4,52.63,21.05,0.6,1.0,1.4,0.8,2.83,11,0.95,1.68,1
2023-04-16,I1,17:00,Sassuolo,Juventus,H,D,2022/2023,20.0,1.85,20.0,4,1.0,1.0,3,47.37,21.05,0.8,1.2,0.8,1.0,2.04,13,0.95,1.26,0
2023-04-30,I1,19:45,Bologna,Juventus,D,H,2022/2023,20.0,2.0,20.0,6,1.0,1.0,5,31.58,21.05,1.0,1.2,0.6,0.4,2.65,14,0.95,1.26,0
2023-05-07,I1,11:30,Atalanta,Juventus,A,D,2022/2023,20.0,2.09,60.0,1,1.0,3.0,5,57.89,21.05,0.8,1.6,1.0,1.6,2.01,10,0.95,2.0,0
2023-05-22,I1,19:45,Empoli,Juventus,H,H,2022/2023,40.0,2.02,80.0,7,2.0,4.0,4,42.11,21.05,1.6,2.0,1.0,1.2,2.26,19,0.95,1.16,1
2023-06-04,I1,20:00,Udinese,Juventus,A,D,2022/2023,20.0,1.91,20.0,3,1.0,1.0,5,52.63,21.05,1.2,1.2,1.0,0.6,1.82,20,0.95,1.58,0
2023-08-20,I1,19:45,Udinese,Juventus,A,A,2023/2024,100.0,2.09,100.0,5,1.0,1.0,4,47.37,52.63,0.0,0.0,3.0,3.0,2.27,9,1.47,1.11,1
2023-09-03,I1,19:45,Empoli,Juventus,A,A,2023/2024,50.0,2.05,0.0,0,1.0,0.0,5,31.58,52.63,0.0,0.0,2.5,1.5,1.9,18,1.47,0.79,0
2023-09-23,I1,17:00,Sassuolo,Juventus,H,H,2023/2024,66.67,1.87,66.67,7,2.0,2.0,2,47.37,52.63,1.33,2.33,2.33,1.67,1.7,15,1.47,1.21,1
2023-10-01,I1,17:00,Atalanta,Juventus,D,D,2023/2024,50.0,1.89,33.33,2,2.0,1.0,3,68.42,52.63,1.0,1.67,1.75,0.0,2.23,5,1.47,2.21,0
2023-10-22,I1,19:45,Milan,Juventus,A,D,2023/2024,40.0,2.01,25.0,1,2.0,1.0,4,52.63,52.63,0.8,1.75,1.6,0.5,2.34,14,1.47,2.0,0
2023-11-05,I1,19:45,Fiorentina,Juventus,A,A,2023/2024,20.0,2.16,60.0,4,1.0,3.0,3,68.42,52.63,0.8,1.6,1.2,1.4,2.36,4,1.47,1.95,0
2023-12-01,I1,19:45,Monza,Juventus,A,A,2023/2024,40.0,1.94,40.0,1,2.0,2.0,7,42.11,52.63,1.0,1.2,1.2,0.8,2.31,18,1.47,1.21,1
2023-12-15,I1,19:45,Genoa,Juventus,D,A,2023/2024,20.0,2.02,0.0,3,1.0,0.0,4,42.11,52.63,0.4,0.8,1.0,0.6,3.22,11,1.47,1.42,0
2023-12-23,I1,11:30,Frosinone,Juventus,A,A,2023/2024,40.0,2.08,80.0,3,2.0,4.0,3,73.68,52.63,0.6,1.4,1.4,1.0,2.24,13,1.47,1.47,1
2024-01-07,I1,17:00,Salernitana,Juventus,A,H,2023/2024,60.0,1.96,80.0,3,3.0,4.0,3,68.42,52.63,0.8,1.2,1.6,1.8,2.11,18,1.47,0.89,1
2024-01-21,I1,19:45,Lecce,Juventus,A,D,2023/2024,80.0,2.06,60.0,3,4.0,3.0,8,36.84,52.63,0.8,1.2,2.0,1.6,2.56,15,1.47,0.89,1
2024-02-04,I1,19:45,Inter,Juventus,H,H,2023/2024,60.0,1.83,40.0,3,3.0,2.0,1,52.63,52.63,0.8,2.2,1.6,0.2,2.54,12,1.47,2.32,0
2024-02-17,I1,17:00,Verona,Juventus,D,D,2023/2024,80.0,2.02,40.0,9,4.0,2.0,4,57.89,52.63,1.0,1.4,1.8,1.0,2.5,18,1.47,1.21,1
2024-03-03,I1,19:45,Napoli,Juventus,H,H,2023/2024,80.0,2.07,60.0,7,4.0,3.0,4,63.16,52.63,1.2,1.4,1.6,0.8,2.41,18,1.47,1.26,1
2024-03-30,I1,17:00,Lazio,Juventus,H,D,2023/2024,60.0,1.81,40.0,4,3.0,2.0,3,26.32,52.63,1.2,0.6,1.2,1.0,2.56,9,1.47,1.21,0
2024-04-13,I1,17:00,Torino,Juventus,D,D,2023/2024,40.0,2.02,0.0,2,2.0,0.0,3,26.32,52.63,1.2,0.6,0.6,0.4,3.12,8,1.47,0.95,0
2024-04-19,I1,19:45,Cagliari,Juventus,D,H,2023/2024,60.0,1.87,60.0,4,3.0,3.0,3,63.16,52.63,1.4,2.0,1.0,1.4,2.4,11,1.47,1.47,1
2024-05-05,I1,19:45,Roma,Juventus,D,D,2023/2024,40.0,2.03,40.0,5,2.0,2.0,6,52.63,52.63,1.2,1.4,0.8,1.2,2.32,16,1.47,2.0,0
2024-05-20,I1,19:45,Bologna,Juventus,D,H,2023/2024,40.0,2.14,40.0,5,2.0,2.0,4,36.84,52.63,1.4,1.4,1.2,1.0,2.49,11,1.47,1.74,1
2024-08-26,I1,19:45,Verona,Juventus,A,A,2024/2025,100.0,1.97,100.0,1,1.0,2.0,5,100.0,66.67,0.0,1.5,3.0,1.5,2.4,7,2.0,1.67,1
2024-09-14,I1,17:00,Empoli,Juventus,D,D,2024/2025,50.0,1.98,0.0,3,1.0,0.0,3,0.0,66.67,0.0,0.0,1.5,0.0,2.37,15,2.0,0.0,0
2024-09-28,I1,17:00,Genoa,Juventus,A,D,2024/2025,66.67,1.98,50.0,2,2.0,2.0,3,50.0,66.67,0.0,0.75,2.0,2.0,2.73,12,2.0,0.75,1
2022-08-20,I1,17:30,Torino,Lazio,D,D,2022/2023,0.0,1.86,0.0,1,0.0,0.0,2,21.05,31.58,0.0,0.0,0.0,0.0,1.97,7,1.47,0.79,0
2022-08-31,I1,17:30,Sampdoria,Lazio,D,A,2022/2023,0.0,2.02,0.0,3,0.0,0.0,6,31.58,31.58,0.5,0.33,0.5,1.0,1.88,13,1.47,0.63,0
2022-09-18,I1,14:00,Cremonese,Lazio,A,A,2022/2023,33.33,1.85,66.67,3,1.0,2.0,6,42.11,31.58,0.33,0.33,1.67,2.0,1.82,14,1.47,0.79,1
2022-10-10,I1,19:45,Fiorentina,Lazio,A,A,2022/2023,50.0,1.87,40.0,3,2.0,2.0,6,47.37,31.58,0.25,1.2,2.25,1.4,2.02,10,1.47,1.58,1
2022-10-23,I1,17:00,Atalanta,Lazio,A,A,2022/2023,40.0,2.0,40.0,0,2.0,2.0,5,57.89,31.58,0.2,1.4,2.2,1.0,1.8,12,1.47,2.0,0
2022-11-06,I1,17:00,Roma,Lazio,A,A,2022/2023,40.0,2.07,40.0,2,2.0,2.0,3,36.84,31.58,0.2,1.0,2.4,0.8,2.25,5,1.47,1.47,0
2022-11-13,I1,19:45,Juventus,Lazio,H,H,2022/2023,60.0,2.03,80.0,9,3.0,4.0,3,47.37,31.58,0.6,2.8,2.2,0.4,2.46,10,1.47,2.0,1
2023-01-04,I1,15:30,Lecce,Lazio,H,A,2022/2023,60.0,2.12,40.0,4,3.0,2.0,2,36.84,31.58,1.0,1.2,1.6,1.0,2.27,8,1.47,0.95,1
2023-01-15,I1,11:30,Sassuolo,Lazio,A,A,2022/2023,40.0,2.0,60.0,2,2.0,3.0,3,47.37,31.58,1.0,1.0,1.2,1.6,1.68,12,1.47,1.26,0
2023-02-06,I1,17:30,Verona,Lazio,D,A,2022/2023,40.0,1.89,20.0,4,2.0,1.0,2,52.63,31.58,1.2,1.2,1.0,0.8,2.38,9,1.47,1.05,0
2023-02-19,I1,14:00,Salernitana,Lazio,A,D,2022/2023,40.0,2.02,40.0,2,2.0,2.0,7,63.16,31.58,1.2,0.4,1.2,2.0,2.08,21,1.47,1.58,0
2023-03-03,I1,19:45,Napoli,Lazio,A,D,2022/2023,20.0,1.89,80.0,2,1.0,4.0,2,52.63,31.58,0.6,2.6,1.4,1.0,2.22,5,1.47,2.11,0
2023-03-11,I1,19:45,Bologna,Lazio,D,D,2022/2023,0.0,1.85,0.0,2,0.0,0.0,2,31.58,31.58,0.2,0.8,1.2,0.4,3.0,5,1.47,1.26,0
2023-04-02,I1,14:00,Monza,Lazio,A,A,2022/2023,0.0,1.84,40.0,3,0.0,2.0,4,42.11,31.58,0.2,1.0,1.2,1.4,2.45,8,1.47,1.32,0
2023-04-14,I1,19:45,Spezia,Lazio,A,A,2022/2023,20.0,1.95,40.0,2,1.0,2.0,7,52.63,31.58,0.0,0.6,1.6,1.4,2.25,13,1.47,0.95,1
2023-04-30,I1,11:30,Inter,Lazio,H,A,2022/2023,40.0,2.1,20.0,9,2.0,1.0,5,47.37,31.58,0.6,1.0,1.4,0.8,2.24,9,1.47,1.95,1
2023-05-06,I1,14:00,Milan,Lazio,H,H,2022/2023,40.0,2.0,0.0,3,2.0,0.0,0,52.63,31.58,1.0,1.2,1.2,0.4,2.33,8,1.47,2.16,0
2023-05-21,I1,19:45,Udinese,Lazio,A,D,2022/2023,40.0,1.89,40.0,2,2.0,2.0,4,52.63,31.58,1.0,1.6,1.4,0.8,2.05,14,1.47,1.58,0
2023-06-03,I1,20:00,Empoli,Lazio,A,D,2022/2023,40.0,2.09,80.0,1,2.0,4.0,11,42.11,31.58,1.0,1.8,1.4,1.6,1.72,21,1.47,1.16,0
2023-08-20,I1,19:45,Lecce,Lazio,H,A,2023/2024,100.0,2.14,100.0,7,1.0,1.0,4,36.84,52.63,2.0,2.0,1.0,1.0,2.38,10,1.37,0.89,1
2023-09-02,I1,19:45,Napoli,Lazio,A,D,2023/2024,100.0,1.86,50.0,4,2.0,1.0,2,63.16,52.63,1.5,1.5,1.5,1.0,1.81,6,1.37,1.26,1
2023-09-16,I1,14:00,Juventus,Lazio,H,H,2023/2024,100.0,1.95,50.0,7,3.0,1.0,5,26.32,52.63,2.0,2.0,1.33,1.0,2.17,16,1.37,1.37,1
2023-09-30,I1,17:00,Milan,Lazio,H,D,2023/2024,75.0,2.04,33.33,7,3.0,1.0,4,52.63,52.63,2.0,2.33,1.0,0.33,2.02,13,1.37,2.0,0
2023-10-21,I1,19:45,Sassuolo,Lazio,A,A,2023/2024,60.0,2.04,40.0,2,3.0,2.0,6,47.37,52.63,1.6,1.4,1.2,1.6,1.76,18,1.37,1.21,0
2023-11-03,I1,19:45,Bologna,Lazio,H,D,2023/2024,40.0,1.94,60.0,2,2.0,3.0,1,36.84,52.63,1.4,1.6,1.0,0.4,2.56,11,1.37,1.74,0
2023-11-25,I1,14:00,Salernitana,Lazio,H,A,2023/2024,40.0,1.87,60.0,6,2.0,3.0,2,68.42,52.63,1.6,1.0,0.8,2.0,2.35,13,1.37,0.89,1
2023-12-09,I1,14:00,Verona,Lazio,D,A,2023/2024,20.0,1.91,60.0,1,1.0,3.0,5,57.89,52.63,1.2,1.0,0.8,2.0,2.38,14,1.37,1.21,0
2023-12-22,I1,17:30,Empoli,Lazio,A,A,2023/2024,20.0,1.94,40.0,7,1.0,2.0,7,31.58,52.63,0.8,0.8,1.2,2.0,2.22,14,1.37,0.79,0
2024-01-07,I1,14:00,Udinese,Lazio,A,A,2023/2024,40.0,2.0,80.0,2,2.0,4.0,2,47.37,52.63,1.0,2.0,1.2,1.6,2.38,7,1.37,1.11,1
2024-02-04,I1,17:00,Atalanta,Lazio,H,H,2023/2024,60.0,2.12,60.0,5,3.0,3.0,1,68.42,52.63,1.4,3.0,1.4,0.4,2.33,7,1.37,2.21,1
2024-02-10,I1,14:00,Cagliari,Lazio,A,A,2023/2024,60.0,2.06,80.0,6,3.0,4.0,5,63.16,52.63,1.2,1.2,1.8,1.4,2.33,12,1.37,1.47,1
2024-02-22,I1,19:45,Torino,Lazio,A,D,2023/2024,60.0,2.12,20.0,4,3.0,1.0,4,26.32,52.63,1.0,1.2,2.0,0.6,2.89,7,1.37,0.95,0
2024-02-26,I1,19:45,Fiorentina,Lazio,H,A,2023/2024,80.0,2.0,60.0,7,4.0,3.0,1,68.42,52.63,1.4,2.0,1.8,1.0,2.2,5,1.37,1.95,1
2024-03-16,I1,19:45,Frosinone,Lazio,A,D,2023/2024,80.0,2.06,80.0,5,4.0,4.0,7,73.68,52.63,1.6,1.6,2.0,2.2,2.02,22,1.37,1.47,1
2024-04-06,I1,17:00,Roma,Lazio,H,H,2023/2024,60.0,1.92,60.0,3,3.0,3.0,1,52.63,52.63,1.2,2.2,1.8,1.2,2.28,11,1.37,2.0,0
2024-04-19,I1,17:30,Genoa,Lazio,A,D,2023/2024,40.0,1.87,40.0,2,2.0,2.0,1,42.11,52.63,1.0,1.2,1.4,1.8,2.49,13,1.37,1.42,0
2024-05-04,I1,17:00,Monza,Lazio,D,A,2023/2024,60.0,2.07,80.0,7,3.0,4.0,5,42.11,52.63,1.4,1.4,1.4,2.4,1.98,9,1.37,1.21,1
2024-05-19,I1,17:00,Inter,Lazio,D,A,2023/2024,40.0,1.87,20.0,7,2.0,1.0,3,52.63,52.63,1.2,1.6,1.4,0.8,1.7,8,1.37,2.32,0
2024-08-24,I1,17:30,Udinese,Lazio,H,H,2024/2025,100.0,1.87,100.0,3,1.0,1.0,5,66.67,100.0,2.0,2.0,1.0,1.0,2.3,17,1.67,1.67,1
2024-09-22,I1,11:30,Fiorentina,Lazio,H,A,2024/2025,100.0,2.02,66.67,5,2.0,2.0,6,66.67,100.0,2.0,1.33,1.0,1.0,2.16,20,1.67,1.33,1
2024-09-29,I1,11:30,Torino,Lazio,A,A,2024/2025,100.0,2.1,66.67,7,3.0,2.0,7,66.67,100.0,2.0,1.33,1.67,1.33,2.35,13,1.67,1.33,1
2022-08-20,I1,19:45,Sassuolo,Lecce,H,H,2022/2023,0.0,2.07,0.0,3,0.0,0.0,1,47.37,26.32,1.0,1.0,0.0,0.0,1.54,7,0.79,1.26,0
2022-08-31,I1,19:45,Napoli,Lecce,D,D,2022/2023,0.0,1.99,50.0,7,0.0,1.0,4,52.63,26.32,1.0,2.5,0.5,0.5,1.59,9,0.79,2.11,0
2022-09-05,I1,19:45,Torino,Lecce,H,H,2022/2023,0.0,1.98,0.0,4,0.0,0.0,2,21.05,26.32,1.0,0.5,0.33,0.0,2.12,10,0.79,0.79,0
2022-09-16,I1,19:45,Salernitana,Lecce,A,A,2022/2023,25.0,1.97,75.0,4,1.0,3.0,4,63.16,26.32,1.0,1.75,0.75,1.25,2.14,13,0.79,1.58,1
2022-10-09,I1,19:45,Roma,Lecce,H,D,2022/2023,40.0,1.87,50.0,6,2.0,2.0,3,36.84,26.32,1.2,1.5,0.8,0.5,1.96,6,0.79,1.47,1
2022-10-23,I1,14:00,Bologna,Lecce,H,H,2022/2023,40.0,1.89,20.0,3,2.0,1.0,3,31.58,26.32,1.4,1.2,0.8,0.8,2.29,9,0.79,1.26,0
2022-11-04,I1,19:45,Udinese,Lecce,D,A,2022/2023,40.0,1.89,80.0,5,2.0,4.0,1,52.63,26.32,1.4,2.2,0.8,1.2,2.04,9,0.79,1.58,0
2022-11-12,I1,17:00,Sampdoria,Lecce,A,A,2022/2023,40.0,1.88,40.0,2,2.0,2.0,3,31.58,26.32,1.2,0.2,1.2,2.0,3.2,11,0.79,0.63,0
2023-01-08,I1,14:00,Spezia,Lecce,D,D,2022/2023,20.0,1.85,60.0,2,1.0,3.0,4,52.63,26.32,1.0,1.2,0.8,1.4,2.25,15,0.79,0.95,0
2023-01-21,I1,14:00,Verona,Lecce,H,H,2022/2023,0.0,2.09,40.0,4,0.0,2.0,3,52.63,26.32,1.0,1.2,0.6,1.2,2.63,9,0.79,1.05,0
2023-02-04,I1,14:00,Cremonese,Lecce,A,D,2022/2023,0.0,1.91,40.0,3,0.0,2.0,4,42.11,26.32,0.6,0.6,1.0,1.6,2.63,9,0.79,0.79,0
2023-02-19,I1,11:30,Atalanta,Lecce,A,A,2022/2023,20.0,1.88,80.0,10,1.0,4.0,2,57.89,26.32,0.6,2.8,1.2,1.8,1.86,4,0.79,2.0,1
2023-03-05,I1,17:00,Inter,Lecce,H,H,2022/2023,20.0,1.88,20.0,4,1.0,1.0,1,47.37,26.32,1.0,1.4,0.8,0.4,1.83,11,0.79,1.95,0
2023-03-19,I1,14:00,Fiorentina,Lecce,H,H,2022/2023,20.0,1.84,40.0,3,1.0,2.0,2,47.37,26.32,1.2,1.0,0.8,1.0,2.31,8,0.79,1.58,0
2023-04-03,I1,17:30,Empoli,Lecce,H,D,2022/2023,20.0,2.15,40.0,7,1.0,2.0,0,42.11,26.32,1.0,1.0,0.8,1.4,2.57,5,0.79,1.16,0
2023-04-23,I1,17:00,Milan,Lecce,H,H,2022/2023,20.0,1.89,0.0,5,1.0,0.0,4,52.63,26.32,1.4,1.2,0.4,0.2,2.36,9,0.79,2.16,0
2023-05-03,I1,17:00,Juventus,Lecce,H,H,2022/2023,20.0,2.12,60.0,4,1.0,3.0,5,47.37,26.32,1.6,2.2,0.2,1.2,2.58,14,0.79,2.0,1
2023-05-12,I1,19:45,Lazio,Lecce,D,D,2022/2023,40.0,1.97,40.0,6,2.0,2.0,4,52.63,26.32,1.6,1.4,0.6,0.8,2.35,13,0.79,1.68,1
2023-05-28,I1,14:00,Monza,Lecce,A,D,2022/2023,40.0,2.25,20.0,1,2.0,1.0,1,42.11,26.32,1.4,1.2,0.8,1.2,2.47,9,0.79,1.32,0
2023-08-27,I1,17:30,Fiorentina,Lecce,D,H,2023/2024,100.0,2.14,100.0,4,1.0,1.0,2,68.42,36.84,2.0,2.0,2.0,2.0,2.05,6,0.79,1.95,1
2023-09-17,I1,14:00,Monza,Lecce,D,D,2023/2024,50.0,1.86,0.0,6,1.0,0.0,3,42.11,36.84,1.5,1.5,1.5,0.5,2.24,4,0.79,1.21,0
2023-09-26,I1,19:45,Juventus,Lecce,H,D,2023/2024,33.33,1.89,33.33,5,1.0,1.0,0,26.32,36.84,1.33,1.67,1.0,0.67,2.0,2,0.79,1.37,0
2023-10-23,I1,17:30,Udinese,Lecce,D,D,2023/2024,25.0,1.89,40.0,6,1.0,2.0,1,47.37,36.84,1.25,0.6,1.0,1.6,2.38,12,0.79,1.11,0
2023-11-05,I1,17:00,Roma,Lecce,H,D,2023/2024,40.0,2.09,60.0,5,2.0,3.0,4,52.63,36.84,1.4,2.6,1.0,0.6,2.26,15,0.79,2.0,1
2023-11-27,I1,17:30,Verona,Lecce,D,D,2023/2024,40.0,1.88,60.0,11,2.0,3.0,5,57.89,36.84,1.4,0.8,1.0,1.8,2.7,14,0.79,1.21,1
2023-12-11,I1,17:30,Empoli,Lecce,D,D,2023/2024,40.0,2.2,40.0,6,2.0,2.0,5,31.58,36.84,1.4,1.0,1.0,1.6,2.32,14,0.79,0.79,0
2023-12-23,I1,17:00,Inter,Lecce,H,H,2023/2024,40.0,1.97,40.0,8,2.0,2.0,5,52.63,36.84,1.6,2.2,1.0,0.4,1.94,11,0.79,2.32,0
2023-12-30,I1,11:30,Atalanta,Lecce,H,D,2023/2024,40.0,2.07,80.0,4,2.0,4.0,2,68.42,36.84,1.6,2.0,0.8,1.4,1.86,15,0.79,2.21,0
2024-01-14,I1,11:30,Lazio,Lecce,H,D,2023/2024,20.0,1.91,20.0,2,1.0,1.0,3,26.32,36.84,1.4,1.0,0.6,0.6,2.29,11,0.79,1.21,0
2024-01-28,I1,11:30,Genoa,Lecce,H,A,2023/2024,20.0,2.11,20.0,7,1.0,1.0,5,42.11,36.84,1.4,1.0,0.4,0.8,2.84,19,0.79,1.42,1
2024-02-11,I1,14:00,Bologna,Lecce,H,H,2023/2024,40.0,1.97,40.0,6,2.0,2.0,3,36.84,36.84,2.0,2.4,0.2,0.6,2.29,14,0.79,1.74,1
2024-02-16,I1,18:00,Torino,Lecce,H,D,2023/2024,40.0,1.85,20.0,4,2.0,1.0,4,26.32,36.84,2.0,1.4,0.2,0.2,2.61,8,0.79,0.95,0
2024-03-03,I1,14:00,Frosinone,Lecce,D,H,2023/2024,40.0,2.01,80.0,7,2.0,4.0,4,73.68,36.84,2.0,1.6,0.4,2.2,2.0,11,0.79,1.47,0
2024-03-16,I1,17:00,Salernitana,Lecce,A,A,2023/2024,40.0,2.15,60.0,6,2.0,3.0,4,68.42,36.84,1.8,0.6,0.6,2.0,2.2,17,0.79,0.89,0
2024-04-06,I1,14:00,Milan,Lecce,H,H,2023/2024,40.0,1.89,40.0,8,2.0,2.0,7,52.63,36.84,2.0,1.6,0.4,0.6,1.75,12,0.79,2.0,1
2024-04-21,I1,11:30,Sassuolo,Lecce,A,A,2023/2024,40.0,2.04,60.0,3,2.0,3.0,8,47.37,36.84,1.2,1.2,1.0,2.6,2.13,14,0.79,1.21,1
2024-05-05,I1,11:30,Cagliari,Lecce,D,H,2023/2024,40.0,1.88,60.0,3,2.0,3.0,3,63.16,36.84,1.0,2.0,1.2,1.4,2.43,16,0.79,1.47,0
2024-05-26,I1,17:00,Napoli,Lecce,D,D,2023/2024,40.0,2.04,60.0,5,2.0,3.0,0,63.16,36.84,0.8,0.8,1.0,1.8,1.55,10,0.79,1.26,0
2024-08-24,I1,19:45,Inter,Lecce,H,H,2024/2025,0.0,1.83,0.0,3,0.0,0.0,4,66.67,33.33,2.0,2.0,0.0,0.0,1.65,10,0.0,2.33,0
2024-09-15,I1,14:00,Torino,Lecce,D,D,2024/2025,0.0,1.85,50.0,0,0.0,1.0,6,66.67,33.33,1.0,1.0,0.0,0.5,2.48,20,0.0,1.33,0
2024-09-27,I1,19:45,Milan,Lecce,H,H,2024/2025,33.33,2.0,100.0,6,1.0,3.0,7,100.0,33.33,1.67,3.0,0.0,0.67,1.51,16,0.0,3.0,1
2022-08-21,I1,19:45,Atalanta,Milan,D,H,2022/2023,0.0,1.79,0.0,2,0.0,0.0,7,57.89,52.63,1.0,1.0,1.0,1.0,1.79,18,1.21,2.0,0
2022-08-30,I1,17:30,Sassuolo,Milan,D,D,2022/2023,0.0,1.98,0.0,3,0.0,0.0,2,47.37,52.63,0.5,0.5,0.5,0.0,1.59,10,1.21,1.26,0
2022-09-10,I1,19:45,Sampdoria,Milan,A,A,2022/2023,33.33,2.07,25.0,4,1.0,1.0,4,31.58,52.63,0.67,0.5,1.0,1.25,1.95,15,1.21,0.63,1
2022-10-01,I1,19:45,Empoli,Milan,A,D,2022/2023,50.0,1.86,50.0,4,2.0,2.0,6,42.11,52.63,0.75,0.75,1.5,1.5,1.84,19,1.21,1.16,1
2022-10-16,I1,19:45,Verona,Milan,A,D,2022/2023,60.0,1.94,80.0,5,3.0,4.0,6,52.63,52.63,0.8,1.2,1.6,2.2,1.78,16,1.21,1.05,1
