Date,Div,Time,HomeTeam,AwayTeam,FTR,HTR,Season,Last5AwayOver2.5Perc,AHCh,Last5HomeOver2.5Perc,HST,AwayOver2.5Perc,AST,HomeOver2.5Perc,AvgLast5HomeGoalsScored,AvgLast5AwayGoalsConceded,AvgLast5AwayGoalsScored,AvgC>2.5,AvgLast5HomeGoalsConceded,PC<2.5,AR,AvgHomeGoalsScored,Over2.5
2024-04-04,SP1,19:00,Granada,Valencia,A,D,2023/2024,20.0,0.25,20.0,3,47.37,2,47.37,0.8,1.2,1.0,2.25,1.4,1.69,0,1.26,0
2024-04-15,SP1,20:00,Osasuna,Valencia,A,A,2023/2024,0.0,-0.25,40.0,2,47.37,3,26.32,1.0,1.0,0.4,2.65,1.6,1.49,0,1.0,0
2024-04-29,SP1,20:00,Barcelona,Valencia,H,A,2023/2024,20.0,-1.5,60.0,13,47.37,3,57.89,2.6,1.4,0.8,1.47,1.0,2.84,1,2.26,1
2024-05-16,SP1,21:00,Sociedad,Valencia,H,H,2023/2024,20.0,-1.0,20.0,5,47.37,3,31.58,1.4,1.2,0.8,2.2,0.6,1.69,0,1.37,0
2024-05-26,SP1,15:15,Celta,Valencia,D,A,2023/2024,40.0,-0.5,80.0,4,47.37,1,42.11,2.2,1.4,1.2,1.79,1.2,2.1,0,1.11,1
2024-08-23,SP1,18:00,Celta,Valencia,H,H,2024/2025,100.0,-0.25,100.0,5,75.0,5,60.0,2.5,3.0,1.0,2.08,1.0,1.83,0,1.8,1
2024-08-28,SP1,18:00,Ath Bilbao,Valencia,H,H,2024/2025,50.0,-0.75,0.0,4,75.0,0,20.0,1.0,2.0,0.5,2.15,0.5,1.75,0,1.2,0
2024-09-15,SP1,20:00,Ath Madrid,Valencia,H,H,2024/2025,66.67,-1.25,66.67,5,75.0,1,50.0,2.0,2.33,0.33,1.87,0.0,1.95,0,1.75,1
2024-09-28,SP1,17:30,Sociedad,Valencia,H,H,2024/2025,75.0,-0.5,75.0,6,75.0,4,75.0,1.25,2.5,0.25,2.75,1.5,1.48,0,1.25,1
2022-08-19,SP1,21:00,Sevilla,Valladolid,D,D,2022/2023,0.0,-1.0,0.0,2,57.89,3,52.63,1.0,1.0,1.0,1.95,1.0,1.84,1,1.26,0
2022-08-28,SP1,18:30,Barcelona,Valladolid,H,H,2022/2023,50.0,-2.25,50.0,9,57.89,3,47.37,2.0,2.5,0.5,1.31,0.0,3.47,0,1.95,1
2022-09-09,SP1,20:00,Girona,Valladolid,H,D,2022/2023,66.67,-0.25,66.67,5,57.89,4,63.16,1.67,2.33,0.67,2.22,1.0,1.71,0,1.84,1
2022-10-01,SP1,15:15,Getafe,Valladolid,A,D,2022/2023,75.0,-0.25,75.0,6,57.89,7,42.11,1.0,2.25,1.25,2.46,1.75,1.58,0,1.11,1
2022-10-16,SP1,17:30,Espanol,Valladolid,H,D,2022/2023,60.0,-0.5,60.0,3,57.89,2,63.16,1.2,2.0,1.0,2.0,2.0,1.85,0,1.42,0
2022-10-30,SP1,13:00,Osasuna,Valladolid,H,H,2022/2023,60.0,-0.5,40.0,10,57.89,2,47.37,1.2,2.2,0.8,1.97,1.0,1.92,0,1.26,0
2022-11-08,SP1,19:00,Ath Bilbao,Valladolid,H,H,2022/2023,60.0,-1.25,60.0,6,57.89,0,31.58,2.2,2.0,0.8,1.72,0.6,2.17,0,1.16,1
2023-01-07,SP1,17:30,Mallorca,Valladolid,H,D,2022/2023,40.0,-0.5,0.0,4,57.89,1,21.05,0.6,1.8,0.6,2.66,0.6,1.5,0,1.16,0
2023-01-21,SP1,17:30,Ath Madrid,Valladolid,H,H,2022/2023,40.0,-1.5,20.0,8,57.89,1,57.89,1.4,2.0,0.0,1.8,0.6,2.09,0,2.16,1
2023-02-05,SP1,17:30,Sociedad,Valladolid,A,D,2022/2023,40.0,-1.0,20.0,4,57.89,2,31.58,1.2,1.8,0.2,2.0,1.0,1.89,0,1.37,0
2023-02-18,SP1,15:15,Betis,Valladolid,H,H,2022/2023,60.0,-0.75,60.0,10,57.89,3,47.37,1.4,1.8,0.4,1.88,1.6,2.0,0,1.37,1
2023-02-26,SP1,15:15,Celta,Valladolid,H,H,2022/2023,60.0,-0.75,20.0,4,57.89,3,52.63,1.2,1.8,0.4,1.93,0.6,2.01,1,1.37,1
2023-03-11,SP1,15:15,Elche,Valladolid,D,A,2022/2023,60.0,0.0,40.0,10,57.89,1,36.84,1.4,1.8,0.6,2.16,1.4,1.72,2,0.95,0
2023-04-02,SP1,15:15,Real Madrid,Valladolid,H,H,2022/2023,60.0,-2.25,60.0,17,57.89,2,57.89,3.2,2.4,0.6,1.35,0.4,3.33,0,2.32,1
2023-04-15,SP1,13:00,Villarreal,Valladolid,A,A,2022/2023,80.0,-1.25,40.0,7,57.89,7,52.63,1.2,2.6,0.8,1.62,1.0,2.39,0,1.89,1
2023-04-27,SP1,18:30,Valencia,Valladolid,H,A,2022/2023,80.0,-0.75,20.0,5,57.89,2,47.37,1.0,2.6,0.8,1.93,0.8,1.91,0,1.42,1
2023-05-04,SP1,21:00,Vallecano,Valladolid,H,D,2022/2023,80.0,-0.5,100.0,6,57.89,4,63.16,1.8,2.4,1.0,1.99,1.4,1.94,0,1.47,1
2023-05-19,SP1,20:00,Cadiz,Valladolid,H,D,2022/2023,80.0,-0.25,20.0,4,57.89,2,31.58,0.8,2.6,0.8,1.98,1.2,1.89,1,1.0,0
2023-05-28,SP1,18:00,Almeria,Valladolid,D,D,2022/2023,60.0,-0.25,80.0,7,57.89,2,57.89,1.6,1.4,0.8,1.78,0.8,2.05,0,1.53,0
2024-08-25,SP1,16:00,Real Madrid,Valladolid,H,D,2024/2025,100.0,-2.25,100.0,9,100.0,2,75.0,3.0,3.0,0.0,1.37,0.0,3.19,0,3.0,1
2024-08-31,SP1,16:00,Barcelona,Valladolid,H,H,2024/2025,100.0,-2.0,100.0,10,100.0,2,66.67,4.5,5.0,0.0,1.39,0.5,3.19,0,3.33,1
2024-09-15,SP1,13:00,Celta,Valladolid,H,H,2024/2025,100.0,-0.75,100.0,7,100.0,1,60.0,2.67,4.33,0.33,1.8,1.0,2.08,1,1.8,1
2024-09-24,SP1,18:00,Sevilla,Valladolid,H,H,2024/2025,100.0,-1.0,50.0,5,100.0,2,50.0,1.0,3.75,0.5,2.02,1.25,1.88,0,1.0,1
2022-08-13,SP1,20:00,Barcelona,Vallecano,D,D,2022/2023,0.0,-1.75,0.0,6,52.63,2,47.37,0.0,0.0,0.0,1.5,0.0,2.68,0,1.95,0
2022-08-19,SP1,19:00,Espanol,Vallecano,A,A,2022/2023,0.0,0.0,0.0,1,52.63,3,63.16,0.0,0.0,1.0,2.54,2.0,1.54,1,1.42,0
2022-09-04,SP1,13:00,Osasuna,Vallecano,H,D,2022/2023,33.33,-0.25,66.67,6,52.63,3,47.37,2.0,0.67,1.0,2.41,0.67,1.6,0,1.26,1
2022-09-17,SP1,20:00,Ath Bilbao,Vallecano,H,H,2022/2023,50.0,-1.0,25.0,7,52.63,2,31.58,1.0,1.25,1.25,2.06,0.75,1.81,0,1.16,1
2022-10-08,SP1,13:00,Almeria,Vallecano,H,H,2022/2023,60.0,0.25,75.0,4,52.63,4,57.89,1.5,1.6,1.2,2.2,1.25,1.73,0,1.53,1
2022-10-18,SP1,20:00,Ath Madrid,Vallecano,D,H,2022/2023,60.0,-1.0,60.0,4,52.63,4,57.89,1.6,1.8,1.4,2.21,1.4,1.72,0,2.16,0
2022-10-29,SP1,17:30,Sevilla,Vallecano,A,D,2022/2023,60.0,-0.5,20.0,4,52.63,5,52.63,0.4,1.8,1.2,2.15,1.6,1.75,0,1.26,0
2022-12-29,SP1,16:00,Girona,Vallecano,D,D,2022/2023,60.0,-0.25,60.0,7,52.63,4,63.16,1.8,1.8,1.4,2.02,2.0,1.8,0,1.84,1
2023-01-14,SP1,13:00,Valladolid,Vallecano,A,D,2022/2023,40.0,0.0,40.0,2,52.63,6,47.37,1.4,1.2,1.2,2.29,1.0,1.67,0,1.11,0
2023-01-30,SP1,20:00,Villarreal,Vallecano,A,D,2022/2023,20.0,-0.75,40.0,3,52.63,3,52.63,1.0,0.6,1.2,1.93,1.0,1.89,0,1.89,0
2023-02-12,SP1,13:00,Getafe,Vallecano,D,A,2022/2023,20.0,0.0,20.0,4,52.63,4,42.11,0.8,0.6,1.2,2.96,0.8,1.43,0,1.11,0
2023-02-25,SP1,15:15,Cadiz,Vallecano,H,D,2022/2023,20.0,0.0,0.0,3,52.63,2,31.58,1.4,0.8,1.0,2.6,0.4,1.53,1,1.0,0
2023-03-11,SP1,17:30,Celta,Vallecano,H,D,2022/2023,20.0,-0.5,40.0,6,52.63,3,52.63,1.6,1.0,0.6,2.24,0.4,1.66,0,1.37,1
2023-04-03,SP1,20:00,Valencia,Vallecano,D,A,2022/2023,20.0,-0.5,40.0,4,52.63,2,47.37,1.2,1.2,0.6,2.3,1.0,1.65,0,1.42,0
2023-04-22,SP1,17:30,Sociedad,Vallecano,H,D,2022/2023,40.0,-0.75,20.0,1,52.63,2,31.58,1.4,1.6,0.6,2.26,0.4,1.68,0,1.37,1
2023-04-29,SP1,15:15,Elche,Vallecano,H,H,2022/2023,60.0,0.5,60.0,9,52.63,3,36.84,1.4,2.2,0.4,2.19,2.0,1.74,1,0.95,1
2023-05-15,SP1,20:00,Betis,Vallecano,H,H,2022/2023,80.0,-0.25,40.0,5,52.63,4,47.37,1.4,2.6,0.6,2.03,0.8,1.82,1,1.37,1
2023-05-24,SP1,18:30,Real Madrid,Vallecano,H,H,2022/2023,80.0,-1.5,60.0,3,52.63,6,57.89,2.2,2.4,0.8,1.5,1.2,2.61,0,2.32,1
2023-06-04,SP1,17:30,Mallorca,Vallecano,H,D,2022/2023,100.0,0.25,40.0,4,52.63,4,21.05,1.8,2.8,0.6,2.35,0.4,1.59,0,1.16,1
2023-08-11,SP1,18:30,Almeria,Vallecano,A,A,2023/2024,0.0,0.0,0.0,5,36.84,4,68.42,0.0,0.0,2.0,2.27,2.0,1.67,0,1.16,0
2023-08-21,SP1,20:30,Granada,Vallecano,A,D,2023/2024,0.0,0.0,0.0,7,36.84,9,47.37,0.0,0.0,2.0,2.38,2.0,1.61,0,1.26,0
2023-09-02,SP1,20:00,Betis,Vallecano,H,D,2023/2024,0.0,-0.5,0.0,5,36.84,6,36.84,0.5,0.33,1.33,2.24,0.0,1.65,0,1.42,0
2023-09-27,SP1,20:30,Cadiz,Vallecano,D,D,2023/2024,0.0,0.0,25.0,2,36.84,4,26.32,1.25,0.25,1.0,2.37,0.5,1.63,1,0.84,0
2023-10-07,SP1,20:00,Sevilla,Vallecano,D,A,2023/2024,20.0,-0.75,80.0,6,36.84,4,57.89,2.0,0.6,1.2,1.97,1.4,1.89,0,1.42,1
2023-10-22,SP1,13:00,Las Palmas,Vallecano,A,D,2023/2024,20.0,0.0,20.0,6,36.84,4,31.58,0.8,0.6,1.0,2.53,0.6,1.53,1,1.05,0
2023-11-05,SP1,20:00,Real Madrid,Vallecano,D,D,2023/2024,20.0,-1.75,60.0,5,36.84,0,57.89,2.0,0.6,0.6,1.49,0.4,2.63,0,2.53,0
2023-12-02,SP1,15:15,Ath Bilbao,Vallecano,H,H,2023/2024,40.0,-1.25,100.0,4,36.84,3,57.89,3.0,1.2,0.6,1.68,1.4,2.25,0,2.21,1
2023-12-15,SP1,20:00,Osasuna,Vallecano,H,D,2023/2024,40.0,-0.25,20.0,4,36.84,3,26.32,1.4,1.4,0.6,2.39,1.2,1.58,0,1.0,0
2024-01-02,SP1,16:00,Getafe,Vallecano,A,A,2023/2024,20.0,-0.25,20.0,0,36.84,8,31.58,1.0,1.0,0.6,2.69,0.8,1.46,0,1.05,0
2024-01-27,SP1,13:00,Sociedad,Vallecano,D,D,2023/2024,20.0,-0.75,20.0,3,36.84,0,31.58,0.6,1.0,0.4,2.74,0.6,1.47,0,1.37,0
2024-01-31,SP1,20:00,Ath Madrid,Vallecano,H,D,2023/2024,40.0,-0.75,60.0,3,36.84,2,78.95,2.0,1.4,0.6,2.0,1.0,1.88,0,2.21,1
2024-02-11,SP1,15:15,Mallorca,Vallecano,H,D,2023/2024,40.0,-0.25,40.0,5,36.84,4,26.32,1.4,1.0,0.8,3.32,1.0,1.34,0,0.89,1
2024-02-26,SP1,20:00,Girona,Vallecano,H,D,2023/2024,60.0,-0.75,80.0,8,36.84,1,68.42,3.0,1.4,0.8,1.76,0.8,2.11,1,2.79,1
2024-03-10,SP1,13:00,Alaves,Vallecano,H,H,2023/2024,60.0,-0.5,20.0,4,36.84,3,26.32,1.0,1.6,0.4,2.6,1.0,1.52,0,1.21,0
2024-03-31,SP1,13:00,Celta,Vallecano,D,D,2023/2024,60.0,-0.5,20.0,0,36.84,2,42.11,0.4,1.6,0.4,2.03,0.8,1.9,0,1.11,0
2024-04-28,SP1,17:30,Villarreal,Vallecano,H,H,2023/2024,60.0,-0.75,60.0,7,36.84,4,73.68,2.2,1.8,0.2,1.92,0.8,1.89,0,1.89,1
2024-05-12,SP1,17:30,Valencia,Vallecano,D,D,2023/2024,40.0,-0.25,20.0,5,36.84,1,36.84,0.4,1.4,0.0,2.57,0.6,1.53,0,1.05,0
2024-05-19,SP1,18:00,Barcelona,Vallecano,H,H,2023/2024,40.0,-1.5,40.0,6,36.84,4,57.89,2.2,1.4,0.0,1.48,0.4,2.83,0,2.26,1
2024-08-18,SP1,18:00,Sociedad,Vallecano,A,D,2024/2025,100.0,-0.75,100.0,5,50.0,5,75.0,1.0,1.0,2.0,2.58,2.0,1.48,0,1.25,1
2024-08-24,SP1,20:30,Getafe,Vallecano,D,D,2024/2025,50.0,-0.25,0.0,0,50.0,1,0.0,0.0,0.5,1.0,3.19,0.0,1.33,0,0.75,0
2024-08-31,SP1,18:15,Espanol,Vallecano,H,D,2024/2025,66.67,0.0,50.0,5,50.0,5,75.0,1.0,1.0,1.0,2.8,1.0,1.44,0,1.5,1
2024-09-25,SP1,18:00,Girona,Vallecano,D,D,2024/2025,50.0,-0.75,66.67,0,50.0,0,66.67,1.67,0.75,0.75,1.95,1.33,1.89,0,1.67,0
2022-08-13,SP1,18:00,Valladolid,Villarreal,A,D,2022/2023,100.0,0.25,100.0,6,47.37,4,47.37,0.0,0.0,3.0,2.05,3.0,1.81,0,1.11,1
2022-08-21,SP1,18:30,Ath Madrid,Villarreal,A,D,2022/2023,50.0,-0.5,0.0,5,47.37,5,57.89,0.0,0.0,2.5,2.05,2.0,1.79,0,2.16,0
2022-08-28,SP1,16:30,Getafe,Villarreal,D,D,2022/2023,33.33,0.75,50.0,2,47.37,6,42.11,0.0,0.0,1.67,2.09,1.5,1.78,0,1.11,0
2022-09-11,SP1,20:00,Betis,Villarreal,H,D,2022/2023,25.0,0.25,33.33,5,47.37,3,47.37,1.67,0.25,1.25,1.92,0.0,1.92,0,1.37,0
2022-10-01,SP1,13:00,Cadiz,Villarreal,D,D,2022/2023,20.0,0.75,50.0,2,47.37,6,31.58,0.0,0.2,1.0,2.04,2.25,1.79,0,1.0,0
2022-10-09,SP1,17:30,Sociedad,Villarreal,H,H,2022/2023,0.0,0.0,50.0,5,47.37,1,31.58,1.25,0.4,0.4,2.04,1.5,1.84,0,1.37,0
2022-10-20,SP1,20:00,Barcelona,Villarreal,H,H,2022/2023,20.0,-1.25,60.0,5,47.37,1,47.37,2.2,1.0,0.0,1.53,0.0,2.58,0,1.95,1
2022-10-30,SP1,17:30,Ath Bilbao,Villarreal,H,D,2022/2023,20.0,-0.25,40.0,7,47.37,3,31.58,1.6,1.2,0.0,1.95,0.8,1.89,0,1.16,0
2022-11-09,SP1,19:00,Espanol,Villarreal,A,D,2022/2023,20.0,0.0,60.0,6,47.37,3,63.16,1.4,1.0,0.2,1.97,1.6,1.98,0,1.42,0
2023-01-13,SP1,20:00,Celta,Villarreal,D,A,2022/2023,20.0,0.0,40.0,8,47.37,1,52.63,1.0,1.2,0.4,2.06,1.4,1.81,0,1.37,0
2023-02-04,SP1,15:15,Elche,Villarreal,H,H,2022/2023,40.0,0.75,40.0,7,47.37,2,36.84,1.0,1.6,0.6,1.93,1.2,1.91,0,0.95,1
2023-02-18,SP1,17:30,Mallorca,Villarreal,H,H,2022/2023,40.0,0.0,20.0,5,47.37,4,21.05,1.6,1.8,1.0,2.83,0.4,1.44,1,1.16,1
2023-03-04,SP1,15:15,Almeria,Villarreal,A,D,2022/2023,40.0,0.25,40.0,0,47.37,6,57.89,1.4,1.6,1.4,1.82,1.4,2.08,0,1.53,0
2023-03-19,SP1,15:15,Osasuna,Villarreal,A,A,2022/2023,60.0,0.25,20.0,2,47.37,6,47.37,0.2,1.6,1.8,2.28,1.2,1.65,0,1.26,1
2023-04-08,SP1,20:00,Real Madrid,Villarreal,A,D,2022/2023,80.0,-1.25,80.0,4,47.37,8,57.89,3.2,1.8,2.2,1.51,1.0,2.67,0,2.32,1
2023-04-23,SP1,20:00,Sevilla,Villarreal,H,H,2022/2023,80.0,0.0,80.0,4,47.37,5,52.63,2.0,1.6,2.2,1.97,1.4,1.9,0,1.26,1
2023-05-03,SP1,18:30,Valencia,Villarreal,D,D,2022/2023,60.0,0.0,20.0,1,47.37,4,47.37,1.0,1.0,2.0,1.92,1.0,1.96,0,1.42,0
2023-05-20,SP1,13:00,Girona,Villarreal,A,D,2022/2023,80.0,0.0,80.0,3,47.37,5,63.16,2.2,1.2,2.0,1.51,1.2,2.61,0,1.84,1
2023-05-28,SP1,18:00,Vallecano,Villarreal,H,D,2022/2023,80.0,0.25,100.0,4,47.37,2,63.16,1.8,1.6,1.6,1.63,1.2,2.37,0,1.47,1
2023-08-18,SP1,18:30,Mallorca,Villarreal,A,D,2023/2024,0.0,0.0,0.0,1,57.89,3,26.32,0.0,0.0,1.0,2.16,1.0,1.68,0,0.89,0
2023-09-01,SP1,18:30,Cadiz,Villarreal,H,H,2023/2024,50.0,0.25,33.33,4,57.89,3,26.32,1.67,1.5,1.0,1.82,0.67,2.13,1,0.84,1
2023-09-24,SP1,15:15,Vallecano,Villarreal,D,D,2023/2024,33.33,0.0,33.33,6,57.89,6,36.84,1.0,1.33,1.0,1.81,2.67,2.07,1,0.95,0
2023-09-30,SP1,13:00,Getafe,Villarreal,D,D,2023/2024,25.0,0.0,25.0,9,57.89,0,31.58,1.0,1.0,0.75,2.28,0.5,1.65,1,1.05,0
2023-10-30,SP1,20:00,Granada,Villarreal,A,A,2023/2024,40.0,0.25,80.0,8,57.89,5,47.37,2.0,1.2,1.2,1.67,2.4,2.33,0,1.26,1
2023-11-12,SP1,20:00,Ath Madrid,Villarreal,H,D,2023/2024,60.0,-1.5,100.0,10,57.89,7,78.95,2.6,1.8,1.2,1.45,1.2,2.89,0,2.21,1
2023-12-03,SP1,17:30,Sevilla,Villarreal,D,D,2023/2024,40.0,-0.5,40.0,4,57.89,4,57.89,2.0,1.4,1.2,1.68,1.2,2.28,0,1.42,0
2023-12-17,SP1,20:00,Real Madrid,Villarreal,H,H,2023/2024,60.0,-2.0,60.0,9,57.89,1,57.89,3.0,2.0,1.2,1.35,0.4,3.37,0,2.53,1
2024-01-02,SP1,20:30,Valencia,Villarreal,H,H,2023/2024,80.0,-0.25,20.0,8,57.89,4,36.84,1.4,2.6,1.4,1.99,0.4,1.87,0,1.05,1
2024-01-13,SP1,13:00,Las Palmas,Villarreal,H,H,2023/2024,80.0,0.0,60.0,3,57.89,3,31.58,1.8,2.8,0.8,1.81,0.8,2.1,0,1.05,1
2024-01-27,SP1,17:30,Barcelona,Villarreal,A,A,2023/2024,80.0,-1.5,80.0,10,57.89,6,57.89,2.2,2.8,1.6,1.33,2.4,3.42,0,2.26,1
2024-02-10,SP1,13:00,Alaves,Villarreal,D,D,2023/2024,80.0,-0.25,20.0,4,57.89,4,26.32,0.6,2.8,1.6,1.99,1.2,1.91,0,1.21,0
2024-02-23,SP1,20:00,Sociedad,Villarreal,A,A,2023/2024,80.0,-0.75,20.0,8,57.89,4,31.58,0.4,2.2,2.0,1.85,1.0,2.02,0,1.37,1
2024-03-10,SP1,20:00,Betis,Villarreal,A,H,2023/2024,80.0,-0.25,60.0,4,57.89,4,36.84,1.6,2.0,2.4,1.79,1.8,2.09,1,1.42,1
2024-04-14,SP1,17:30,Ath Bilbao,Villarreal,D,D,2023/2024,60.0,-1.0,40.0,6,57.89,2,57.89,2.0,1.6,2.6,1.66,0.6,2.25,1,2.21,0
2024-04-21,SP1,15:15,Almeria,Villarreal,A,D,2023/2024,60.0,0.5,80.0,5,57.89,3,68.42,1.0,1.2,2.0,1.45,1.8,2.78,0,1.16,1
2024-05-05,SP1,15:15,Celta,Villarreal,H,H,2023/2024,80.0,0.0,60.0,7,57.89,3,42.11,1.8,1.6,2.2,1.62,1.0,2.36,1,1.11,1
2024-05-14,SP1,21:00,Girona,Villarreal,A,D,2023/2024,60.0,-0.75,60.0,5,57.89,3,68.42,2.6,1.4,1.8,1.34,1.2,3.26,1,2.79,0
2024-05-25,SP1,13:00,Osasuna,Villarreal,D,H,2023/2024,40.0,0.0,20.0,6,57.89,3,26.32,0.8,1.2,1.4,1.51,1.8,2.68,0,1.0,0
2024-08-23,SP1,20:30,Sevilla,Villarreal,A,D,2024/2025,100.0,-0.25,100.0,9,75.0,5,50.0,1.0,1.0,2.0,1.74,2.0,2.15,0,1.0,1
2024-08-31,SP1,20:30,Valencia,Villarreal,D,D,2024/2025,50.0,0.0,50.0,6,75.0,3,25.0,1.0,1.0,1.5,2.04,1.5,1.73,1,1.0,0
2024-09-14,SP1,13:00,Mallorca,Villarreal,A,A,2024/2025,66.67,-0.25,33.33,5,75.0,4,25.0,0.67,1.0,1.67,2.17,1.0,1.73,0,0.75,1
2024-09-26,SP1,18:00,Espanol,Villarreal,A,D,2024/2025,75.0,0.25,75.0,2,75.0,4,75.0,1.5,1.0,1.75,1.8,1.5,2.07,0,1.5,1
